zipcode,number
06943,1
06953,1
06989,1
07005,1
07006,1
07009,1
07011,2
07014,1
07024,4
07030,1
07032,1
07034,1
07039,2
07040,2
07041,2
07042,3
07043,5
07045,1
07052,2
07054,4
07058,3
07059,4
07065,1
07070,1
07071,1
07078,2
07079,2
07081,1
07083,1
07087,1
07090,1
07092,1
07093,1
07100,4
07103,1
07105,1
07275,1
07298,1
07305,2
07306,1
07401,1
07407,1
07410,3
07417,3
07430,2
07436,1
07438,1
07442,1
07450,3
07452,3
07458,4
07460,1
07470,4
07481,2
07500,1
07506,1
07509,1
07601,1
07624,4
07626,2
07628,1
07631,1
07632,1
07642,1
07645,3
07648,1
07649,2
07650,3
07652,2
07657,1
07662,1
07666,2
07670,5
07675,2
07712,1
07719,2
07726,1
07728,2
07729,1
07733,8
07738,1
07746,3
07751,3
07753,1
07762,1
07801,1
07828,2
07840,1
07869,1
07871,3
07876,2
07901,8
07920,8
07921,4
07922,1
07924,2
07927,1
07928,1
07933,1
07934,1
07936,2
07940,2
07945,1
07950,2
07960,1
07974,2
07981,2
07990,1
07993,1
08002,1
08005,1
08021,1
08022,1
08024,1
08043,1
08046,2
08050,1
08052,1
08054,2
08057,2
08075,1
08081,1
08096,1
08104,1
08108,1
08140,1
08172,2
08173,1
08200,1
08204,1
08205,1
08206,1
08290,1
08502,18
08510,3
08512,3
08515,1
08520,1
08527,1
08534,2
08536,20
08540,21
08542,1
08550,24
08558,5
08618,1
08637,1
08648,4
08731,3
08755,1
08801,3
08807,10
08809,1
08810,4
08812,1
08816,9
08817,2
08820,18
08824,11
08831,3
08837,1
08844,2
08845,1
08846,1
08852,6
08854,1
08857,4
08859,2
08873,4
08882,1
08902,4
08904,2
09003,1
09011,2
09012,1
09034,1
09090,1
09112,1
09123,1
09142,1
09165,1
09177,1
09600,1
09705,1
10000,22
10001,46
10002,87
10003,50
10004,27
10005,25
10006,31
10007,39
10008,133
10009,34
10010,36
10011,3
10012,15
10014,10
10016,7
10017,3
10018,2
10019,34
10021,1
10023,1
10024,1
10025,2
10027,2
10032,1
10036,1
10038,3
10040,1
10044,1
10050,1
10061,1
10068,1
10069,1
10075,2
10082,1
10083,2
10084,3
10085,3
10087,12
10092,1
10093,1
10098,1
10100,2
10107,1
10110,9
10111,1
10120,5
10124,1
10125,1
10128,5
10130,9
10131,2
10140,1
10150,3
10170,1
10200,1
10210,2
10220,28
10221,2
10230,2
10240,6
10242,1
10250,3
10260,4
10261,1
10262,1
10269,1
10270,2
10280,1
10282,1
10300,1
10303,1
10305,2
10308,2
10310,2
10314,1
10334,1
10343,1
10350,1
10352,1
10375,1
10400,4
10405,1
10415,2
10416,1
10423,1
10435,1
10437,1
10441,1
10450,1
10452,1
10458,1
10462,2
10465,1
10466,2
10468,1
10472,1
10504,2
10506,3
10510,2
10512,1
10514,3
10523,1
10527,1
10530,1
10533,2
10538,2
10543,1
10553,1
10560,2
10562,1
10565,1
10567,1
10573,1
10574,1
10580,1
10583,3
10589,1
10590,1
10591,1
10598,3
10600,2
10606,1
10620,1
10651,1
10663,1
10668,2
10685,1
10690,1
10696,1
10701,1
10708,1
10710,4
1071T,1
10803,2
10871,1
10900,1
10901,3
10917,1
10920,1
10925,1
10950,1
10954,1
10956,2
10960,1
10969,1
10994,1
11000,50
11001,27
11002,20
11003,19
11004,13
11005,8
11006,14
11007,17
11008,13
11009,10
11010,2
11011,1
11012,1
11014,1
11016,3
11017,1
11018,1
11020,7
11021,8
11023,1
11030,1
11040,2
11050,1
11051,1
11056,2
11068,1
11070,1
11071,1
11080,2
11084,2
11087,1
11100,2
11102,2
11104,2
11106,2
11111,1
11120,2
11141,2
11145,1
11150,1
11152,1
11156,1
11157,1
11171,1
11183,2
11200,1
11201,1
11204,3
11206,2
11207,1
11208,1
11209,3
11214,2
11215,4
11218,1
11219,3
11220,2
11221,1
11225,1
11228,1
11229,1
11235,1
11237,1
11238,1
11252,1
11265,1
11271,1
11273,1
11300,3
11341,2
11351,1
11353,1
11354,2
11355,2
11356,2
11357,2
11358,2
11360,1
11361,1
11362,3
11363,1
11364,4
11365,1
11366,3
11367,1
11372,1
11373,5
11374,3
11375,5
11377,3
11378,1
11391,1
11400,4
11403,2
11410,1
11413,1
11420,1
11421,1
11423,1
11427,1
11431,1
11432,1
11433,1
11435,1
11445,1
11448,1
11451,1
11458,1
11460,1
11463,1
11470,1
11472,1
11473,1
11476,1
11500,2
11501,1
11510,1
11520,4
11530,3
11539,2
11541,1
11542,1
11555,1
11557,1
11559,1
11560,1
11562,1
11563,2
11570,1
11572,1
11576,6
11577,2
11580,1
11590,1
11596,1
11600,16
11601,10
11602,23
11603,4
11608,3
11610,3
11630,1
11638,1
11640,1
11650,1
11651,1
11652,1
11660,1
11665,1
11674,1
11688,1
11700,1
11702,1
11703,1
11710,1
11720,1
11721,1
11725,1
11728,1
11733,2
11735,1
11743,4
11746,4
11753,1
11758,1
11759,1
11762,1
11768,1
11772,1
11778,1
11783,1
11788,1
11790,1
11791,4
11792,1
11797,2
11800,4
11803,1
11804,1
11821,1
11830,2
11840,1
11842,1
11900,3
11933,1
11935,1
11941,1
11957,1
12000,1
12020,1
12035,1
12037,2
12046,1
12054,1
12064,1
12065,3
12077,1
12079,1
12082,1
12095,1
12100,6
12110,2
12111,1
12120,3
12130,1
12132,1
12140,1
12144,1
12148,1
12159,1
12160,1
12180,1
12182,1
12186,1
12200,19
12201,12
12203,1
12210,2
12250,1
12253,1
12269,1
12291,1
12300,1
12306,1
12309,3
12310,6
12331,1
12345,1
12401,1
12411,2
12435,1
12450,1
12477,1
12500,5
12511,1
12516,1
12520,1
12524,1
12540,2
12558,1
12566,1
12585,1
12590,1
12601,1
12603,2
12622,1
12683,1
12701,1
12710,1
12720,1
12738,1
12746,1
12749,1
12760,1
12765,1
12770,1
12771,1
12776,1
12778,1
12853,1
12866,1
12901,1
12910,1
12966,1
12978,1
12979,1
13000,13
13001,3
13002,8
13003,2
13006,2
13013,1
13033,1
13041,1
13050,1
13057,2
13072,1
13075,1
13078,2
13082,1
13098,1
13100,1
13142,1
13176,1
13177,1
13200,1
13201,1
13210,5
13212,1
13215,1
13219,1
13220,1
13230,1
13251,1
13280,1
13304,1
13346,1
13377,1
13410,1
13411,4
13413,1
13415,1
13421,1
13430,1
13440,1
13450,3
13456,1
13500,1
13509,1
13511,1
13530,1
13550,1
13552,1
13560,1
13561,1
13566,1
13574,1
13579,1
13580,1
13583,1
13585,1
13586,1
13589,2
13590,2
13597,1
13600,3
13602,1
13605,1
13611,1
13620,1
13622,1
13630,1
13685,1
13704,1
13707,1
13776,1
13780,1
13787,1
13788,1
13790,1
13792,1
13793,1
13795,1
13805,1
13830,2
13836,1
13850,1
13860,1
13878,2
13879,1
13880,1
13920,1
13943,1
14000,1
14003,1
14004,1
14021,1
14025,1
14031,1
14051,5
14060,2
14063,1
14068,1
14075,1
14076,1
14084,1
14086,1
14100,3
14106,1
14110,1
14127,2
14132,2
14138,1
14140,1
14150,2
14199,1
14200,1
14202,2
14203,1
14209,1
14221,2
14224,1
14226,1
14240,9
14250,1
14300,1
14305,1
14321,1
14350,3
14375,1
14378,1
14400,1
14401,1
14419,1
14421,1
14450,6
14460,3
14472,2
14507,1
14517,1
14526,1
14534,1
14564,1
14598,1
14600,1
14605,1
14607,1
14610,1
14618,1
14697,1
14700,1
14744,1
14800,1
14814,1
14818,1
14839,1
14850,10
14852,1
14886,2
14895,1
15000,16
15001,6
15002,3
15003,1
15004,1
15008,9
15009,4
15025,1
15057,3
15083,1
15088,1
15090,3
15094,1
15100,1
15108,1
15132,1
15142,1
15143,2
15146,1
15180,1
15184,1
15200,2
15202,1
15206,1
15208,1
15212,1
15215,3
15217,2
15222,1
15227,1
15228,2
15238,2
15241,3
15243,1
15302,1
15311,1
15326,2
15339,1
15343,1
15367,2
15400,1
15417,1
15501,1
15610,1
15626,1
15632,1
15656,1
15668,1
15672,1
15678,1
15700,3
15747,1
15773,1
15779,1
15781,1
15800,1
15810,4
15811,1
15831,2
15842,1
15874,1
16001,4
16003,1
16004,1
16006,1
16010,1
16025,1
16036,1
16046,2
16066,1
16081,1
16100,3
16110,1
16113,2
16122,1
16144,1
16145,1
16148,1
16189,1
16300,4
16323,1
16331,2
16345,3
16371,3
16415,2
16433,1
16448,1
16500,1
16509,2
16510,1
16522,1
16537,1
16602,1
16673,1
16676,1
16680,1
16688,1
16786,1
16801,3
16803,3
16823,1
16827,2
16856,1
16862,1
16870,1
16878,1
16902,1
16925,2
16937,1
16978,1
16990,1
17001,1
17012,1
17013,1
17015,1
17016,2
17025,1
17036,1
17042,1
17044,1
17051,1
17052,2
1705K,1
17070,1
17071,1
17086,1
17095,1
17101,1
17112,2
17116,1
17201,1
17231,1
17257,1
17300,1
17302,1
17331,1
17339,1
17360,1
17402,1
17406,1
17489,1
17543,1
17545,1
17555,1
17564,1
17572,1
17603,1
17606,1
17702,1
17709,1
17737,1
17784,1
17815,1
17844,1
18000,1
18004,1
18008,1
18015,1
18017,1
18034,1
18040,1
18042,1
18062,2
18064,1
18069,1
18104,2
18121,1
18151,1
18246,1
18260,1
18263,1
18429,1
18442,1
18444,1
18476,1
18509,2
18537,1
18551,1
18701,1
18757,1
18812,1
18901,1
18902,1
18925,1
18944,1
18951,1
18964,1
19002,1
19008,1
19009,1
19012,1
19014,1
19025,1
19030,1
19033,2
19040,1
19063,4
19064,2
19067,4
19073,2
19075,1
19079,1
19083,2
19086,1
19087,2
19095,1
19125,1
19141,1
19301,2
19312,1
19317,2
19333,1
19335,2
19341,1
19343,1
19350,1
19355,1
19366,1
19380,1
19382,2
19425,5
19426,2
19446,3
19462,1
19468,1
19496,1
19547,1
19551,1
19567,1
19605,1
19608,1
19648,1
19659,1
19677,1
19701,2
19702,1
19707,4
19709,1
19718,1
19734,1
19788,1
19789,1
19801,1
19808,2
19851,1
20000,9
20001,7
20002,11
20003,32
20004,25
20005,30
20006,17
20007,17
20008,41
20009,20
20010,1
20012,58
20013,43
20015,2
20019,1
20023,39
20024,8
20030,1
20033,26
20036,3
20043,39
20044,8
20051,1
20090,1
20094,4
20100,2
20101,1
20110,58
20111,4
20112,2
20113,1
20115,1
20119,6
20120,28
20121,2
20124,3
20129,2
20130,12
20131,8
20135,1
20140,3
20147,3
20148,6
20150,2
20151,8
20152,4
20155,4
20158,1
20160,6
20161,10
20162,3
20165,2
20169,3
20170,10
20171,6
20175,2
20176,5
20180,7
20182,1
20186,1
20187,3
20190,4
20191,2
20194,2
20231,1
20235,1
20304,1
20400,1
20500,1
20619,1
20620,1
20636,1
20646,1
20650,1
20676,1
20677,1
20684,1
20695,1
20716,1
20720,1
20721,1
20724,1
20730,1
20744,1
20755,1
20759,1
20774,2
20800,1
20801,3
20814,3
20815,2
20816,1
20817,7
20821,1
20841,1
20850,3
20852,2
20853,2
20854,7
20860,1
20871,1
20874,8
20877,2
20878,7
20882,2
20886,1
20902,1
20905,1
20906,1
20910,3
20912,1
21000,69
21001,32
21002,10
21003,24
21004,8
21009,2
21015,1
21029,5
21030,1
21035,1
21042,4
21043,2
21044,2
21046,2
21057,1
21060,2
21074,1
21075,2
21076,1
21077,1
21093,2
21100,2
21101,1
21108,1
21110,5
21111,1
21113,1
21114,2
21117,2
21131,1
21132,1
21140,1
21144,2
21157,1
21158,2
21163,1
21190,2
21200,11
21201,1
21208,1
21210,1
21212,1
21215,1
21218,3
21227,1
21229,1
21230,3
21236,1
21240,2
21244,1
21300,40
21301,2
21302,2
2131E,1
21320,3
21330,3
21331,1
21391,1
21400,29
21401,4
21402,3
21403,2
21404,1
21406,2
21407,3
21409,1
21410,5
21416,1
21418,1
21420,2
21440,6
21441,1
21442,1
21443,2
21450,2
21459,1
21500,39
21501,1
21502,14
21503,1
21510,1
21512,2
21515,1
21520,3
21522,1
21530,5
21533,2
21550,3
21560,6
21605,1
21658,1
21701,1
21704,1
21742,1
21771,1
21784,1
21801,1
21811,1
21817,1
21865,1
21917,1
21921,1
22000,1
22003,6
22008,1
22027,2
22031,7
22032,7
22033,10
22039,1
22041,1
22046,2
22047,1
22060,1
22066,7
22100,13
22101,9
22102,9
22111,1
22124,1
22150,1
22151,1
22153,4
22160,1
22167,1
22180,2
22181,2
22182,6
22192,1
22193,1
22200,4
22201,2
22202,2
22203,2
22204,2
22205,2
22206,1
22222,1
22266,1
22300,4
22301,3
22304,1
22305,3
22308,2
22310,3
22312,2
22315,1
22330,1
22360,1
22400,6
22405,2
22407,1
22408,1
22420,1
22421,1
22422,1
22441,1
22457,1
22470,1
22471,1
22500,18
22510,1
22520,2
22523,1
22526,1
22530,4
22532,1
22540,2
22556,2
22560,2
22570,1
22576,1
22580,1
22600,17
22601,10
22602,3
22610,2
22614,1
22621,1
22629,1
22630,2
22636,1
22640,2
22644,1
22646,2
22675,1
22734,1
22750,1
22801,1
22859,1
22901,3
22903,1
22911,1
22966,1
22980,1
23000,18
23001,3
23002,4
23003,4
23004,1
23005,3
23006,4
23010,1
23020,1
23059,2
23060,2
23112,3
23114,1
23116,1
23127,1
23141,1
23152,2
23153,2
23155,1
23188,1
23200,3
23223,1
23226,1
23231,1
23233,2
23234,1
23236,1
23238,1
23300,1
23304,1
23314,1
23320,1
23322,1
23400,1
23401,1
23410,1
23432,1
23445,1
23451,1
23452,1
23464,1
23467,1
23500,1
23503,1
23510,1
23511,1
23520,1
23600,2
23602,1
23603,1
23655,1
23660,1
23666,1
23670,1
23681,1
23692,1
23693,1
23700,4
23798,1
23830,1
23831,1
23901,1
23940,1
23963,1
24012,1
24055,1
24060,6
24100,5
24129,1
24151,1
24154,1
24161,1
24229,1
24230,1
24242,1
24243,1
24278,1
24300,2
24312,1
24323,1
24355,1
24400,2
24401,1
24501,1
24510,1
24600,1
24700,3
24734,1
24740,1
24759,1
24795,1
24800,3
24905,1
25000,28
25001,14
25002,4
25003,4
25006,1
25009,1
25010,10
25020,1
25159,2
25163,1
25173,1
25190,1
25200,1
25202,1
25260,1
25300,2
25309,1
25313,1
25443,1
25500,6
25504,1
25560,1
25606,1
25660,2
25700,5
25709,1
25710,1
25813,1
25837,1
25903,1
25962,1
26007,1
26100,1
26103,1
26104,2
26106,3
26107,2
26120,1
26130,1
26150,1
26160,1
26241,1
26260,1
26270,1
26301,1
26314,1
26400,14
26420,6
26430,2
26440,1
26467,1
26501,1
26505,2
26508,2
26520,1
26530,1
26540,1
26542,1
26600,33
26601,1
26603,5
26606,3
26607,14
26610,3
26630,1
26655,2
26660,1
26662,1
26666,1
26670,1
26880,1
27012,1
27100,5
27101,1
27106,3
27110,1
27120,1
27200,5
27201,1
27210,1
27215,1
27250,2
27265,2
27282,1
27300,1
27310,1
27331,1
27332,1
27400,1
27406,1
27408,1
27409,1
27502,1
27513,2
27514,1
27516,5
27517,1
27518,2
27519,5
27520,1
27526,1
27545,1
27557,1
27560,2
27600,2
27606,1
27607,1
27608,1
27612,1
27614,2
27616,2
27651,1
27654,1
27675,1
27682,2
27695,1
27705,1
27707,1
27713,2
27750,2
27826,1
27834,1
27870,1
27883,1
27896,1
27954,1
28001,1
28002,1
28006,1
28009,1
28010,2
28020,1
28023,1
28027,1
28030,1
28034,1
28035,1
28036,3
28043,1
28046,1
28055,1
28078,1
28079,1
28100,1
28105,2
28109,1
28112,1
28115,1
28117,1
28129,1
28141,1
28173,1
28200,2
28211,1
28214,1
28216,1
28220,1
28223,4
28224,2
28269,1
28270,2
28277,1
28300,1
28314,2
28355,1
28366,1
28379,1
28387,1
28390,1
28408,1
28423,1
28457,1
28504,1
28590,1
28601,1
28607,1
28655,1
28704,1
28739,1
28750,1
28779,1
28804,1
28822,1
29016,3
29055,1
29063,1
29154,1
29169,1
29212,1
29223,1
29229,2
29316,1
29407,1
29410,1
29414,3
29420,2
29556,1
29588,1
29605,1
29615,1
29630,1
29632,1
29651,2
29660,1
29681,3
29727,1
29803,2
29910,1
30000,12
30001,2
30002,1
30004,5
30005,14
30006,1
30007,6
30008,3
30010,2
30012,2
30013,3
30015,2
30016,2
30018,1
30019,4
30020,3
30021,2
30022,9
30023,1
30024,7
30025,3
30027,1
30028,1
30030,1
30031,1
30038,5
30041,4
30043,2
30044,1
30045,4
30047,5
30053,1
30061,1
30062,5
30064,1
30066,2
30067,4
30068,3
30070,1
30072,1
30075,2
30076,1
30080,1
30083,1
30092,1
30095,1
30096,4
30097,19
30098,1
30114,1
30120,1
30122,1
30126,1
30130,2
30143,1
30144,1
30152,3
30160,1
30165,1
30200,2
30201,8
30202,4
30203,1
30213,1
30214,1
30215,1
30236,1
30248,1
30251,1
30253,1
30264,1
30268,1
30269,1
30272,1
30279,1
30305,1
30309,1
30311,2
30312,1
30315,1
30317,1
30319,3
30328,1
30331,1
30338,1
30339,1
30340,1
30349,1
30350,4
30500,1
30518,5
30519,1
30601,1
30605,1
30629,1
30720,1
30750,1
30795,2
30809,2
30844,2
30907,1
30976,1
31000,67
31001,46
31002,16
31003,3
31004,2
31005,15
31020,1
31025,1
31051,1
31055,1
31061,1
31091,1
31100,3
31110,4
31111,3
31112,2
31119,1
31120,6
31121,1
31125,1
31140,4
31160,1
31180,4
31200,9
31203,1
31217,1
31230,4
31240,1
31261,1
31268,1
31270,1
31280,1
31300,10
31310,4
31311,2
31320,1
31321,1
31330,2
31400,8
31401,1
31403,1
31405,1
31406,2
31411,1
31419,1
31420,2
31421,1
31430,1
31431,1
31440,2
31450,2
31500,15
31501,9
31502,3
31503,1
31504,8
31510,5
31511,2
31512,2
31520,9
31525,1
31530,12
31531,1
31532,1
31540,5
31541,1
31550,2
31555,1
31580,4
31600,4
31610,1
31700,2
31709,1
31710,2
31720,1
31750,2
31760,2
31792,1
31800,6
31801,1
31802,2
31952,2
31958,1
31982,1
32000,1
32002,1
32003,1
32042,1
32049,1
32055,1
32080,1
32081,1
32082,2
32092,1
32097,2
32100,14
32120,3
32127,1
32129,1
32130,2
32140,1
32200,7
32207,1
32210,1
32218,1
32219,1
32223,1
32224,1
32246,1
32256,1
32259,1
32300,2
32301,1
32309,1
32311,1
32331,1
32380,2
32400,4
32410,2
32427,1
32500,27
32508,2
32510,2
32514,1
32520,7
32526,1
32540,1
32556,1
32560,5
32561,2
32605,2
32607,1
32608,2
32615,1
32738,1
32746,2
32765,4
32766,1
32771,1
32779,2
32780,1
32792,1
32801,2
32803,1
32807,1
32809,1
32817,3
32828,1
32832,2
32836,3
32903,1
32904,2
32921,1
32931,1
32940,1
32952,1
32955,1
32958,1
32961,1
33000,6
33001,1
33002,12
33003,5
33004,2
33007,1
33014,1
33016,1
33018,1
33019,2
33021,2
33024,1
33025,1
33028,1
33029,2
33031,1
33047,2
33050,1
33055,1
33060,1
33064,1
33067,2
33076,4
33120,1
33131,2
33140,3
33141,1
33145,1
33146,1
33149,1
33155,1
33157,3
33158,1
33168,1
33172,2
33173,1
33178,2
33182,1
33183,1
33186,1
33189,1
33193,2
33194,1
33196,1
33200,4
33220,1
33300,2
33309,1
33310,1
33311,1
33312,1
33314,1
33317,2
33322,1
33324,3
33327,3
33328,2
33330,2
33331,3
33332,1
33345,1
33351,1
33400,2
33411,1
33414,2
33420,1
33428,3
33431,1
33432,2
33433,2
33435,1
33441,1
33444,2
33445,2
33446,2
33463,1
33464,1
33470,3
33472,1
33477,1
33486,1
33496,2
33511,1
33520,1
33538,1
33543,1
33600,1
33602,1
33604,1
33615,2
33618,1
33626,1
33629,1
33637,1
33647,2
33704,1
33707,1
33708,1
33751,1
33774,1
33776,1
33800,1
33813,1
33850,1
33872,1
33904,1
33912,1
33913,1
33914,1
33919,1
33928,1
33955,1
33967,1
33981,1
33993,1
34000,1
34033,1
34074,1
34075,3
34089,2
34098,1
34100,3
34109,1
34118,1
34135,1
34147,1
34160,1
34192,1
34200,2
34201,1
34202,1
34203,1
34212,1
34222,1
34235,1
34238,1
34275,1
34300,3
34307,1
34335,3
34337,1
34340,1
34342,1
34345,1
34349,2
34394,1
34457,1
34460,1
34461,1
34467,1
34480,1
34607,1
34655,1
34660,2
34662,1
34674,1
34676,2
34685,2
34696,1
34716,1
34718,1
34726,1
34728,1
34730,1
34732,1
34738,4
34741,1
34771,1
34782,2
34786,2
34800,2
34810,1
34818,1
34820,1
34840,1
34865,1
34940,1
34953,1
34957,1
34959,1
34983,1
34988,1
34990,1
34997,1
35000,20
35005,1
35020,1
35044,1
35060,1
35116,1
35120,1
35141,1
35173,1
35210,2
35215,1
35216,1
35242,3
35247,1
35300,2
35310,2
35367,1
35406,1
35500,1
35510,1
35520,1
35540,1
35613,1
35700,1
35748,1
35763,1
35768,1
35800,1
35810,1
35824,1
35900,1
36000,2
36001,1
36010,1
36024,1
36061,1
36064,1
36066,1
36100,24
36101,3
36102,3
36116,1
36117,2
36200,2
36203,1
36225,1
36238,1
36270,1
36300,1
36301,2
36310,3
36320,1
36340,1
36350,1
36370,1
36371,1
36410,1
36500,1
36526,1
36527,1
36532,1
36801,1
36804,1
36830,6
36856,1
37013,3
37027,8
37040,2
37043,1
37067,1
37069,1
37075,4
37115,1
37129,1
37130,1
37135,1
37148,1
37167,2
37174,1
37187,1
37204,1
37205,3
37206,1
37209,1
37211,4
37212,1
37214,2
37215,1
37221,4
37363,1
37377,2
37615,2
37660,2
37664,1
37764,1
37766,1
37771,1
37774,1
37814,1
37830,1
37902,1
37919,1
37922,2
37923,1
38000,4
38001,2
38002,1
38003,1
38005,3
38006,1
38016,3
38017,5
38018,1
38024,1
38028,1
38104,1
38115,1
38117,3
38118,1
38119,2
38120,4
38121,1
38125,1
38128,1
38133,1
38138,2
38139,2
38141,1
38147,1
38200,1
38237,1
38242,2
38247,1
38313,1
38426,1
38641,1
38654,1
38655,3
38703,1
38812,1
38816,1
38900,1
38930,1
38975,1
39000,4
39001,3
39002,2
39040,1
39056,1
39180,1
39200,1
39258,1
39402,1
39447,1
39451,1
39500,3
39581,1
40000,13
40001,12
40002,20
40003,16
40004,7
40005,35
40006,20
40007,19
40008,10
40009,3
40010,3
40014,2
40022,1
40032,1
40059,3
40060,6
40061,3
40069,2
40070,6
40082,1
40100,2
40110,2
40112,8
40114,6
40117,1
40130,1
40132,1
40135,1
40142,1
40150,4
40151,1
40160,1
40163,1
40202,1
40204,2
40206,2
40207,2
40213,1
40222,1
40223,4
40229,1
40241,7
40245,1
40252,1
40253,1
40254,1
40258,1
40276,1
40299,3
40310,1
40340,1
40343,1
40350,1
40352,1
40360,1
40377,1
40400,1
40460,3
40465,1
40475,1
40505,1
40513,2
40514,1
40515,1
40524,1
40579,1
40601,1
40629,1
40667,1
40672,1
40676,1
40677,2
40683,1
40684,1
40723,1
40756,1
40764,1
40848,1
40861,1
40867,1
40962,1
41000,32
41001,7
41005,1
41008,2
41010,1
41011,2
41014,1
41031,1
41040,1
41075,1
41082,1
41091,2
41094,1
41100,11
41101,7
41102,7
41103,4
41104,4
41105,4
41110,5
41168,1
41173,1
41200,10
41300,1
41351,1
41386,1
41400,5
41420,1
41457,1
41460,1
41500,4
41601,1
41700,5
41710,1
41770,1
41800,1
41927,1
42000,1
42025,1
42050,1
42057,1
42071,1
42100,5
42104,1
42110,1
42120,1
42134,1
42150,1
42200,4
42201,1
42211,2
42223,1
42224,1
42240,1
42300,2
42301,1
42303,1
42318,1
42437,1
42520,1
42606,1
42610,1
42625,1
42701,1
42710,1
42799,1
42803,1
43000,22
43001,22
43002,9
43003,9
43004,1
43005,4
43006,8
43007,55
43008,2
43009,1
43010,1
43015,4
43016,4
43017,1
43020,1
43021,1
43022,4
43023,1
43026,4
43027,1
43035,1
43054,1
43055,1
43066,1
43068,3
43072,1
43081,1
43082,4
43100,3
43123,2
43125,1
43130,1
43147,1
43160,1
43174,1
43180,1
43190,1
43200,1
43201,1
43204,1
43209,2
43212,2
43214,1
43220,1
43221,1
43224,1
43230,2
43235,5
43300,2
