zipcode,number
48170,3
48176,1
48183,1
48185,1
48187,2
48195,1
48197,1
48198,2
48200,1
48202,1
48221,1
48224,1
48225,1
48230,2
48240,1
48301,2
48302,1
48304,2
48306,2
48309,5
48310,1
48312,1
48315,1
48316,1
48322,1
48323,1
48324,1
48335,1
48336,1
48348,1
48350,1
48353,1
48359,1
48363,1
48374,4
48375,3
48393,1
48411,1
48430,1
48433,1
48439,2
48451,1
48473,1
48519,1
48550,1
48584,1
48622,1
48640,1
48642,3
48657,1
48732,1
48739,1
48801,1
48823,1
48842,1
48843,2
48864,1
48875,1
48928,1
48960,2
49000,1
49004,1
49008,1
49009,1
49015,1
49022,1
49024,2
49037,1
49046,1
49057,1
49064,1
49080,1
49085,1
49093,1
49127,1
49200,1
49203,3
49242,1
49246,1
49267,1
49301,2
49315,2
49330,1
49355,1
49417,2
49418,1
49419,1
49423,2
49424,4
49428,2
49437,1
49454,1
49464,1
49506,1
49507,1
49508,1
49509,1
49512,1
49546,5
49601,1
49632,1
49677,1
49770,1
49837,1
49849,1
49925,1
49948,1
50000,5
50001,7
50002,3
50003,11
50004,5
50005,2
50007,1
50010,1
50014,4
50023,1
50033,1
50036,2
50040,1
50050,1
50058,1
50080,1
50125,2
50131,1
50200,1
50203,1
50210,1
50265,3
50300,1
50310,1
50311,1
50315,1
50320,2
50322,3
50480,1
50490,1
50520,1
50532,1
50600,1
50613,4
50616,1
50624,1
50659,1
50678,1
50701,1
50702,1
50707,1
50801,1
51000,5
51003,1
51005,1
51006,1
51008,3
51009,2
51010,1
51011,1
51018,1
51022,2
51023,1
51027,1
51030,2
51036,1
51050,1
51060,1
51062,2
51063,4
51064,1
51065,2
51072,1
51076,1
51080,2
51140,1
51143,2
51151,1
51200,1
51238,1
51301,1
51341,1
51467,1
51503,1
51504,2
51600,2
51617,1
51636,1
51800,15
51802,5
51803,8
51804,8
51805,9
51806,7
51808,1
51811,1
51812,1
51821,1
51900,1
52001,1
52002,1
52023,1
52025,1
52032,1
52100,3
52101,2
52117,1
52227,1
52241,1
52245,5
52246,3
52248,1
52249,1
52302,3
52310,1
52314,2
52317,1
52327,1
52330,1
52400,2
52402,3
52412,1
52445,1
52540,1
52600,1
52601,1
52604,1
52632,1
52653,1
52722,4
52732,1
52756,1
52761,1
52763,1
52774,1
52776,2
52800,5
52803,4
52804,1
52807,1
52820,1
52830,3
52840,3
52847,1
52900,1
52986,1
53000,2
53001,2
53002,1
53005,2
53013,1
53029,1
53051,2
53063,1
53066,1
53072,2
53074,1
53080,1
53081,2
53083,1
53092,1
53098,1
53100,1
53105,1
53118,1
53121,2
53142,2
53154,1
53158,1
53172,2
53179,1
53181,1
53188,1
53202,1
53209,2
53211,1
53213,1
53217,4
53222,1
53224,1
53228,1
53235,1
53300,1
53325,1
53340,1
53402,2
53403,1
53421,1
53527,1
53533,1
53546,1
53550,1
53558,1
53562,4
53572,1
53575,1
53576,1
53590,2
53593,1
53623,1
53703,1
53704,2
53711,1
53717,2
53807,1
53810,1
53818,1
53833,1
53901,1
53913,1
53916,1
53956,1
54000,3
54016,2
54028,1
54031,1
54044,1
54046,1
54049,1
54079,1
54100,3
54113,1
54115,1
54136,1
54150,1
54208,1
54235,1
54290,1
54301,3
54311,3
54313,2
54403,2
54473,1
54481,1
54487,1
54494,1
54576,1
54601,6
54614,1
54650,1
54656,1
54700,1
54701,2
54703,2
54721,1
54725,1
54729,3
54742,1
54758,1
54763,1
54789,1
54792,1
54837,1
54888,1
54890,2
54913,1
54915,3
54935,2
54956,1
54986,1
55000,4
55001,2
55010,1
55038,2
55043,1
55044,4
55057,2
55066,1
55076,1
55077,3
55082,1
55100,1
55105,1
55106,1
55107,1
55108,1
55112,1
55113,3
55116,1
55118,3
55119,1
55120,1
55122,1
55123,1
55125,2
55126,2
55127,1
55129,1
55306,1
55311,2
55313,1
55316,2
55319,1
55328,1
55331,2
55340,1
55345,2
55346,1
55347,5
55350,1
55356,1
55359,1
55372,1
55375,1
55401,1
55404,1
55405,1
55406,1
55407,1
55410,2
55414,3
55416,2
55417,2
55420,1
55423,2
55426,1
55430,1
55433,1
55435,2
55436,1
55439,1
55442,2
55444,1
55446,2
55449,1
55604,1
55732,1
55746,2
55901,1
55902,3
55904,1
55906,3
55956,1
55987,3
56000,6
56001,4
56002,3
56003,3
56004,4
56005,3
56006,6
56007,8
56008,9
56009,4
56010,1
56017,1
56031,1
56043,1
56071,1
56072,1
56100,1
56126,1
56267,1
56301,1
56345,1
56400,1
56515,1
56600,1
57000,3
57011,1
57012,1
57013,2
57016,1
57028,1
57049,1
57070,1
57071,1
57105,1
57106,1
57110,1
57124,1
57125,1
57127,1
57133,1
57140,1
57210,1
57219,1
57230,1
57320,1
57400,1
57595,1
57692,1
57701,1
57780,1
58100,1
58104,1
58201,3
58208,1
58234,1
58540,1
58621,1
58796,1
58817,1
58963,1
