zipcode,number
06528,1
06530,2
06540,1
06543,1
06544,3
06548,1
06557,1
06560,1
06566,1
06575,1
06580,1
06592,1
06600,9
06601,2
06602,1
06608,1
06610,1
06614,1
06626,1
06635,1
06660,1
06667,1
06680,1
06700,1
06704,1
06713,1
06714,1
06716,2
06718,1
06720,1
06762,1
06770,1
06798,1
06800,6
06801,3
06804,1
06810,7
06811,1
06820,5
06824,2
06830,1
06831,1
06840,1
06845,1
06870,1
06877,2
06880,8
06883,3
06897,2
06900,1
06901,2
06902,5
06903,1
06904,1
06907,1
06943,1
06976,1
06990,1
06992,1
07001,2
07002,2
07005,1
07006,2
07008,1
07013,2
07015,1
07017,1
07020,1
07021,1
07023,1
07024,6
07029,1
07030,6
07032,1
07034,1
07035,1
07039,10
07040,2
07041,1
07042,4
07043,3
07047,2
07052,5
07054,6
07058,1
07059,2
07067,1
07070,2
07076,1
07078,3
07079,1
07080,2
07082,2
07083,3
07087,1
07090,2
07093,1
07094,3
07100,2
07103,1
07104,1
07105,4
07109,1
07111,1
07203,1
07221,1
07302,6
07306,3
07307,1
07310,3
07339,1
07390,2
07405,1
07410,2
07417,3
07420,1
07424,2
07430,2
07436,1
07438,2
07444,1
07450,6
07452,1
07458,3
,
,
,
,
,
,
(Conti,nued)
,
Studen,"ts by Home Zip Code, Fall 2019       15:11 Tuesday, September 10, 2019   2"
Manage,ment Information PN2009/048
,
,
,N
,
07470,2
07481,1
07500,2
07502,1
07506,1
07509,1
07524,1
07529,1
07601,1
07605,2
07626,2
07627,1
07631,1
07642,1
07643,1
07646,1
07648,1
07649,2
07650,2
07651,1
07652,4
07657,2
07661,1
07666,2
07670,10
07671,1
07675,5
07676,1
07702,1
07704,1
07716,1
07718,1
07719,1
07722,1
07724,1
07726,6
07728,5
07731,1
07733,7
07735,1
07746,1
07747,2
07748,1
07751,6
07764,1
07792,1
07821,2
07830,2
07834,1
07836,1
07840,2
07850,1
07852,1
07856,1
07866,1
07869,3
07871,1
07876,3
07885,1
07901,6
07920,9
07921,1
07924,1
07927,3
07928,2
07930,1
07932,1
07933,1
07940,4
07945,3
07950,2
07959,1
07960,5
07974,3
07981,3
08001,1
08003,6
08005,1
08007,1
08011,1
08016,1
08027,2
08033,1
08043,1
08053,3
08054,5
08075,1
08081,2
08085,1
08089,2
08090,1
08093,1
08096,2
08106,1
08172,1
08200,1
08203,2
08204,1
08205,1
08206,1
08208,1
08323,1
08502,14
08510,2
08512,6
08514,1
08515,1
08520,4
08527,2
08533,1
08534,2
08536,23
08540,20
08542,1
08550,33
08558,5
08560,2
08619,2
08638,1
08648,4
08691,1
08703,1
08716,1
08750,1
08805,1
08807,16
08809,1
08810,4
08812,1
08816,10
08817,2
08820,24
08822,2
08823,1
08824,13
08829,1
08830,1
08831,4
08837,1
08840,2
08844,4
08852,5
08854,7
08857,2
08861,1
08866,1
08869,1
08873,4
08879,1
08886,1
08901,2
08902,3
08904,4
08950,1
09000,1
09060,1
09096,1
09114,1
09123,1
09131,1
09165,1
09600,1
09751,1
10000,39
10001,35
10002,90
10003,45
10004,42
10005,21
10006,18
10007,44
10008,124
10009,60
10010,44
10012,13
10014,10
10016,9
10017,8
10018,2
10019,36
10020,1
10023,3
10024,3
10025,2
10026,1
10027,3
10028,1
10034,1
10035,1
10036,3
10043,1
10044,2
10057,1
10061,1
10062,2
10065,2
10068,2
10075,3
10082,2
10083,3
10084,2
10085,1
10087,18
10092,1
10100,1
10110,13
10111,2
10112,1
10119,1
10120,4
10123,1
10124,1
10125,1
10128,3
10130,8
10131,5
10150,2
10170,1
10200,2
10210,2
10220,17
10221,4
10229,1
10230,6
10240,5
10244,1
10249,1
10250,2
10260,8
10261,1
10262,1
10264,1
10280,2
10282,1
10287,1
10300,1
10307,1
10310,1
10312,1
10314,1
10343,1
10371,1
10378,1
10384,1
10400,4
10404,1
10415,2
10416,1
10422,2
10423,1
10450,1
10454,1
10462,2
10463,2
10464,1
10466,2
10468,1
10469,1
10470,2
10474,1
10504,3
10506,2
10510,5
10514,3
10522,1
10530,2
10533,2
10538,1
10540,3
10543,1
10549,3
10551,1
10560,1
10562,1
10567,3
10576,1
10582,1
10583,10
10590,1
10598,1
10600,2
10601,1
10603,3
10604,1
10605,2
10606,1
10610,1
10644,1
10647,2
10648,1
10649,1
10650,1
10651,3
10652,1
10660,1
10665,1
10668,2
10670,1
10678,1
10681,1
10683,1
10695,1
10700,1
10701,1
10703,1
10708,1
10710,1
10850,1
10859,1
10900,3
10901,3
10920,1
10926,1
10940,1
10950,3
10954,1
10955,1
10956,3
10960,2
10970,1
10977,1
10990,1
10994,2
11000,39
11001,40
11002,20
11003,12
11004,15
11005,11
11006,9
11007,15
11008,12
11009,14
11010,3
11011,1
11012,2
11013,1
11014,2
11016,4
11017,2
11018,2
11020,2
11021,6
11023,2
11030,2
11040,3
11047,1
11049,1
11050,1
11054,1
11056,1
11061,1
11062,1
11074,1
11076,1
11084,1
11100,3
11101,3
11102,1
11103,2
11104,2
11105,2
11106,2
11109,1
11111,3
11115,1
11120,1
11131,1
11141,2
11143,1
11144,1
11148,1
11152,1
11157,1
11161,1
11165,1
11166,1
11171,1
11181,2
11183,1
11192,1
11195,1
11200,3
11201,5
11204,2
11207,1
11211,3
11213,1
11214,6
11215,2
11216,1
11218,1
11219,1
11220,2
11221,1
11225,1
11226,4
11229,3
11234,1
11235,2
11236,3
11252,1
11265,1
11276,1
11284,1
11300,3
11320,1
11323,1
11341,1
11354,4
11355,6
11356,1
11357,1
11360,2
11361,2
11364,6
11365,1
11366,1
11372,1
11373,2
11374,2
11375,5
11378,2
11379,1
11385,1
11390,1
11400,4
11401,1
11403,2
11413,1
11415,2
11416,1
11417,1
11419,1
11421,2
11422,1
11423,1
11426,3
11432,1
11433,1
11441,1
11445,1
11451,1
11456,1
11460,1
11463,1
11472,1
11473,1
11480,1
11483,1
11490,4
11494,1
11496,1
11500,6
11501,1
11503,1
11510,1
11520,2
11525,1
11526,1
11530,1
11537,1
11539,1
11541,1
11542,1
11548,1
11557,1
11558,1
11559,1
11561,1
11564,2
11565,1
11568,1
11569,2
11570,1
11572,1
11576,1
11577,1
11580,1
11581,2
11596,1
11598,1
11600,11
11601,7
11602,21
11603,2
11608,2
11610,6
11620,2
11630,3
11631,1
11640,2
11643,1
11647,1
11650,1
11651,1
11660,4
11665,1
11666,1
11670,1
11674,1
11678,1
11694,1
11696,1
11700,1
11703,1
11710,2
11716,1
11717,1
11720,1
11721,2
11725,2
11727,1
11728,1
11733,2
11735,1
11739,1
11742,2
11745,1
11746,4
11747,1
11750,1
11753,6
11754,3
11758,2
11759,1
11762,2
11765,1
11768,2
11771,1
11780,1
11782,1
11783,1
11790,1
11791,1
11792,1
11793,1
11800,1
11801,1
11803,2
11810,1
11822,1
11830,1
11831,1
11835,2
11840,2
11850,1
11865,1
11914,1
11931,1
11933,1
11938,1
12000,3
12003,1
12020,1
12065,3
12096,1
12100,17
12101,1
12104,1
12107,1
12110,1
12118,2
12120,3
12130,2
12140,1
12147,1
12148,1
12159,1
12160,1
12180,5
12182,1
12186,1
12189,1
12200,27
12201,19
12203,1
12208,2
12210,3
12211,2
12220,3
12230,1
12240,1
12254,1
12266,1
12286,1
12300,1
12302,2
12308,1
,
,
(Conti,nued)
,
Studen,"ts by Home Zip Code, Fall 2019       15:11 Tuesday, September 10, 2019   3"
Manage,ment Information PN2009/048
,
,
,N
,
12309,3
12310,7
12330,2
12341,1
12345,2
12400,1
12401,2
12430,1
12477,1
12500,2
12501,1
12510,1
12511,1
12534,1
12540,2
12566,1
12571,1
12585,1
12601,1
12603,1
12610,1
12611,1
12623,1
12636,1
12675,1
12701,1
12717,1
12720,1
12746,1
12759,1
12770,1
12771,1
12780,1
12784,1
12792,1
12798,1
12831,1
12866,1
12871,1
12901,1
12904,1
12910,1
12966,1
12978,1
12987,1
13000,17
13001,7
13002,3
13003,2
13004,1
13005,1
13006,1
13015,2
13020,1
13024,1
13025,1
13049,1
13066,1
13068,1
13072,1
13078,1
13088,1
13090,2
13100,2
13104,1
13120,1
13126,1
13142,1
13147,1
13152,1
13172,1
13200,2
13201,3
13203,1
13211,1
13214,1
13219,2
13230,1
13244,1
13251,1
13277,1
13300,1
13302,1
13312,1
13315,1
13325,1
13326,1
13335,1
13340,1
13354,1
13377,1
13400,1
13410,5
13411,2
13413,1
13414,1
13417,2
13421,1
13432,1
13450,1
13456,3
13457,1
13485,1
13492,1
13500,3
13520,1
13523,2
13528,1
13530,3
13554,1
13555,2
13556,4
13559,1
13561,1
13562,3
13566,1
13573,1
13581,2
13583,1
13586,2
13589,1
13596,1
13600,1
13603,1
13608,2
13609,1
13611,2
13618,2
13620,2
13621,1
13622,1
13624,1
13643,2
13699,1
13700,1
13730,1
13740,1
13780,1
13783,1
13787,1
13795,1
13813,1
13820,1
13830,2
13835,2
13836,1
13850,1
13867,1
13878,1
13889,1
13890,1
13903,1
13943,2
13955,1
13959,1
14000,1
14001,1
14004,1
14034,1
14050,1
14051,1
14063,1
14067,1
14072,1
14074,1
14076,1
14097,1
14100,2
14118,1
14120,1
14125,1
14127,1
14132,1
14138,1
14158,1
14159,1
14160,1
14202,3
14203,1
14216,3
14221,2
14222,1
14228,1
14240,1
14243,2
14250,1
14253,1
14254,1
14272,1
14300,2
14320,1
14340,1
14349,1
14350,1
14375,1
14378,1
14400,2
14410,1
14414,1
14430,1
14450,2
14460,5
14469,1
14470,1
14472,1
14487,1
14500,1
14502,1
14506,1
14534,1
14559,1
14569,1
14605,1
14606,1
14607,1
14612,2
14613,1
14618,4
14620,1
14692,1
14700,1
14724,1
14769,1
14800,2
14814,1
14837,1
14845,1
14847,1
14850,8
14890,1
14904,1
14938,1
15000,20
15001,6
15002,4
15003,1
15007,3
15008,8
15009,4
15012,1
15015,1
15017,3
15026,2
15043,1
15044,4
15057,4
15060,1
15063,1
15066,1
15068,1
15073,1
15076,1
15090,6
15094,1
15100,2
15106,1
15108,2
15126,1
15143,6
15145,1
15146,1
15156,1
15200,1
15201,1
15205,1
15206,1
15207,1
15211,3
15212,1
15213,1
15215,2
15220,1
15221,1
15228,1
15229,1
15235,1
15237,1
15239,1
15241,3
15302,1
15307,1
15311,1
15314,1
15317,1
15318,1
15321,2
15325,1
15332,1
15333,1
15338,1
15370,1
15400,1
15410,1
15412,1
15448,1
15460,1
15463,1
15530,1
15550,1
15615,1
15632,1
15642,1
15650,1
15668,1
15669,1
15700,4
15701,1
15810,7
15811,1
15820,2
15851,1
15874,1
15946,1
16000,1
16001,5
16002,2
16003,1
16006,1
16010,2
16012,1
16025,1
16043,1
16046,4
16050,1
16066,2
16100,1
16122,1
16143,1
16144,2
16160,1
16166,1
16223,1
16229,1
16242,1
16300,8
16321,1
16331,1
16341,1
16343,1
16345,3
16350,1
16371,1
16411,2
16488,1
16500,1
16504,1
16505,1
16509,1
16539,1
16543,2
16549,1
16558,1
16648,2
16685,1
16688,1
16689,2
16698,1
16700,1
16701,1
16704,1
16707,1
16709,1
16786,1
16801,2
16803,2
16806,1
16808,1
16822,1
16823,2
16845,1
16850,2
16870,1
16899,1
16900,2
16901,1
16903,1
16904,1
16925,1
16930,1
16937,2
16966,1
16968,1
17003,1
17012,1
17014,1
17015,1
17020,1
17025,1
17036,1
17042,2
17044,1
17050,5
17052,1
17078,1
17086,1
17095,2
17100,1
17111,2
17112,2
17117,1
17122,1
17163,1
17268,1
17331,3
17426,1
17453,1
17491,1
17501,1
17512,1
17519,1
17522,1
17543,1
17572,1
17601,3
17603,1
17701,1
17737,1
17760,1
17806,1
17821,1
17837,2
17870,1
17876,1
17963,1
17965,1
18000,2
18001,1
18015,2
18017,2
18018,1
18034,1
18040,1
18042,1
18049,1
18052,2
18062,2
18073,1
18087,1
18102,1
18103,1
18121,1
18235,1
18246,1
18326,1
18364,1
18400,1
18411,1
18414,1
18431,1
18440,1
18441,1
18456,1
18472,1
18475,1
18476,1
18477,1
18510,1
18537,1
18587,1
18708,1
18725,1
18757,1
18864,1
18902,1
18914,1
18929,1
18938,1
18940,2
18944,1
18951,1
18960,1
18976,1
19001,1
19002,3
19003,1
19006,1
19009,1
19010,1
19025,1
19038,1
19041,1
19047,2
19050,1
19053,1
19063,3
19064,2
19067,1
19073,3
19079,1
19083,1
19086,2
19087,3
19103,1
19104,1
19111,1
19118,1
19119,1
19121,2
19122,1
19125,5
19130,1
19144,1
19145,2
19146,1
19147,1
19148,2
19151,1
19200,1
19312,3
19333,2
19335,2
19336,1
19341,1
19342,1
19343,1
19348,1
19352,1
19355,5
19366,1
19380,2
19382,2
19403,2
19406,1
19422,3
19425,4
19426,2
19440,1
19446,2
19454,1
19460,1
19468,2
19516,1
19527,1
19530,1
19547,1
19551,1
19606,1
19608,1
19660,1
19677,1
19701,1
19702,2
19707,2
19709,3
19711,3
19719,1
19801,1
19803,2
19805,1
19807,1
19808,1
19809,1
19879,1
20000,18
20001,9
20002,19
20003,32
20004,20
20005,17
20006,19
20007,19
20008,31
20009,19
20010,1
20011,1
20012,58
20013,39
20015,1
20016,4
20021,1
20023,43
20024,11
20028,1
20033,25
20036,4
20037,1
20043,45
20044,7
20054,2
20100,6
20101,3
20105,4
20110,53
20111,3
20112,3
20113,1
20116,1
20119,10
20120,32
,
,
(Conti,nued)
,
Studen,"ts by Home Zip Code, Fall 2019       15:11 Tuesday, September 10, 2019   4"
Manage,ment Information PN2009/048
,
,
,N
,
20121,12
20124,2
20129,3
20130,24
20131,12
20132,1
20135,1
20136,2
20139,1
20140,1
20142,1
20145,1
20147,6
20148,13
20149,2
20150,1
20151,8
20152,7
20154,1
20157,1
20160,6
20161,10
20162,5
20165,2
20166,3
20169,3
20170,20
20171,15
20174,1
20175,1
20176,3
20179,1
20180,9
20181,2
20182,3
20186,2
20187,1
20190,11
20194,2
20243,1
20257,1
20304,1
20410,1
20500,1
20619,1
20646,1
20650,1
20659,1
20695,2
20708,1
20715,1
20716,1
20720,1
20723,2
20724,1
20730,1
20740,1
20744,1
20745,1
20770,2
20774,2
20777,2
20781,1
20782,1
20800,2
20801,4
20814,3
20815,4
20816,1
20817,8
20821,1
20832,1
20841,2
20850,6
20852,3
20853,2
20854,12
20855,1
20866,1
20871,5
20874,5
20878,7
20882,1
20886,2
20902,1
20904,3
20905,2
20906,3
20910,1
20912,2
20960,1
21000,85
21001,40
21002,13
21003,22
21004,11
21009,3
21011,1
21012,1
21014,2
21029,6
21030,1
21042,7
21043,7
21044,1
21046,1
21047,1
21075,3
21076,2
21093,2
21100,3
21101,1
21102,1
21104,3
21108,1
21110,9
21113,3
21114,1
21116,1
21117,3
21118,1
21130,2
21133,1
21136,1
21140,1
21144,1
21147,1
21157,1
21158,1
21163,1
21180,1
21181,1
21189,1
21190,1
21200,12
21201,1
21203,1
21208,2
21209,1
21210,3
21212,3
21215,2
21218,4
21224,2
21228,1
21230,2
21231,2
21232,1
21236,1
21300,18
21301,1
21302,4
21310,1
21312,1
21313,1
21330,5
21333,1
2134V,1
21400,32
21401,3
21402,5
21403,4
21404,1
21406,1
21407,5
21409,2
21410,5
21411,1
21412,1
21418,2
21420,3
21440,6
21441,1
21443,1
21450,3
21459,1
21500,33
21501,1
21502,16
21503,1
21505,1
21510,2
21512,4
21515,1
21519,1
21520,5
21530,7
21533,2
21536,1
21540,4
21542,1
21550,7
21560,9
21562,1
21563,1
21600,1
21601,1
21602,1
21613,1
21616,1
21658,1
21665,1
21700,1
21701,2
21702,1
21704,2
21740,1
21771,3
21774,2
21793,2
21801,2
21811,1
21865,1
21910,1
21921,1
21923,1
21939,1
21986,1
22000,2
22002,1
22003,8
22007,1
22015,4
22027,1
22030,5
22031,3
22032,5
22033,5
22039,3
22041,2
22042,3
22043,4
22044,2
22047,1
22061,1
22065,2
22066,8
22069,1
22079,2
22090,1
22100,15
22101,9
22102,4
22103,1
22111,2
22124,4
22140,1
22143,1
22149,1
22151,1
22152,1
22153,5
22154,1
22160,1
22167,1
22180,3
22181,4
22182,9
22191,1
22192,2
22193,1
22200,4
22201,5
22202,1
22204,2
22205,2
22207,2
22209,1
22213,1
22230,1
22232,1
2223E,1
22241,1
22250,1
22266,1
22300,3
22303,1
22304,1
22305,2
22308,1
22309,1
22310,2
22312,1
22314,3
22315,5
22345,1
22360,1
22361,1
22363,2
22400,4
22410,1
22414,1
22421,1
22440,1
22445,1
22470,1
22500,26
22501,1
22511,1
22512,1
22520,3
22540,1
22546,1
22550,1
22556,2
22560,2
22600,14
22601,7
22602,4
22610,1
22620,1
22621,1
22625,1
22630,1
22631,2
22636,1
22641,1
22645,1
22647,1
22650,4
22701,1
22710,1
22762,2
22766,1
22793,1
22795,1
22801,2
22802,1
22823,1
22901,1
22902,3
22903,3
22932,1
22995,1
23000,39
23001,3
23002,7
23003,11
23004,2
23005,1
23006,5
23007,1
23008,3
23009,1
23020,1
23050,1
23059,7
23060,7
23111,2
23112,1
23113,1
23114,1
23116,1
23140,1
23141,1
23147,1
23149,1
23152,1
23153,2
23155,1
23175,1
23185,2
23188,1
23192,1
23200,3
23222,1
23223,2
23225,2
23227,2
23228,1
23229,1
23233,1
23238,2
23294,1
23300,2
23314,1
23321,1
23322,3
23400,1
23401,4
23435,1
23445,1
23449,1
23451,2
23454,2
23455,1
23456,1
23467,1
23500,5
23503,2
23510,2
23517,1
23546,1
23559,1
23575,1
23602,2
23608,1
23655,1
23663,1
23666,4
23680,1
23693,1
23700,1
23717,2
23730,1
23825,1
23826,1
23834,1
23842,1
23857,1
23901,1
23943,1
23955,2
24012,1
24018,1
24060,3
24073,2
24080,1
24100,5
24110,1
24145,1
24151,1
24200,5
24220,2
24229,1
24243,1
24291,1
24300,5
24341,1
24400,3
24401,1
24424,1
24443,1
24449,1
24464,2
24500,1
24503,1
24510,2
24530,1
24538,1
24600,2
24612,1
24675,1
24700,2
24758,1
24763,1
24777,1
24800,6
24843,1
24893,1
24940,2
25000,25
25001,20
25002,6
25003,6
25006,3
25009,3
25010,11
25011,1
25020,1
25021,1
25040,1
25085,1
25130,2
25159,2
25161,1
25172,1
25180,1
25200,2
25230,1
25260,1
25300,4
25309,1
25380,1
25409,1
25414,2
25443,1
25500,19
25502,1
25510,1
25512,1
25520,2
25526,1
25606,2
25610,1
25620,2
25660,5
25700,6
25705,2
25710,1
25770,1
25840,1
25846,1
25854,1
25925,1
25962,1
25988,1
26080,1
26100,3
26104,3
26106,4
26110,1
26140,3
26201,1
26210,1
26220,2
26230,1
26250,2
26270,3
26300,2
26313,4
26314,2
26400,17
26420,7
26442,1
26467,1
26501,1
26505,1
26520,1
26540,1
26542,1
26550,1
26600,23
26601,4
26602,1
26603,8
26606,1
26607,19
26610,4
26620,2
26623,1
26630,4
26632,1
26640,1
26652,1
26655,5
26659,1
26660,1
26666,1
26795,2
26815,1
26939,1
26946,1
27012,1
27100,9
27102,2
27106,3
27110,2
27120,1
27160,1
27200,4
27210,2
27250,1
27265,1
27277,1
27284,1
27300,2
27302,1
27310,3
27312,1
27330,1
27350,2
27358,1
27407,1
27408,2
27430,1
27455,2
27502,2
27511,2
27513,4
27514,6
27516,4
27517,2
27518,3
27519,19
27520,1
27534,1
27536,1
27539,2
27540,1
27560,6
27571,1
27587,1
27600,3
27603,2
27604,1
27605,2
27606,1
27612,1
,
,
(Conti,nued)
,
Studen,"ts by Home Zip Code, Fall 2019       15:11 Tuesday, September 10, 2019   5"
Manage,ment Information PN2009/048
,
,
,N
,
27614,4
27617,1
27636,1
27654,1
27660,2
27680,3
27682,2
27703,2
27704,2
27705,1
27707,1
27710,1
27713,3
27750,2
27759,2
27804,1
27826,1
27834,1
27856,1
27858,1
27874,1
27949,1
27976,1
28002,1
28003,2
28005,1
28007,3
28009,1
28015,2
28016,2
28023,5
28025,1
28027,2
28029,1
28030,2
28031,1
28034,1
28036,3
28038,1
28040,1
28043,1
28046,1
28050,1
28055,1
28075,3
28078,1
28079,1
28100,2
28104,1
28105,4
28147,1
28173,4
28200,7
28201,1
28202,2
28205,1
28209,1
28214,2
28215,1
28216,1
28223,3
28224,2
28226,2
28231,2
28269,1
28270,2
28277,2
28278,1
28304,2
28305,1
28306,2
28314,1
28315,1
28328,1
28370,1
28374,1
28379,1
28380,1
28390,1
28403,1
28408,1
28412,1
28423,1
28443,1
28451,1
28453,1
28457,1
28557,1
28562,1
28590,1
28601,1
28607,2
28611,1
28613,1
28670,1
28690,1
28701,1
28801,1
28803,1
28806,1
28840,1
29000,1
29001,1
29003,1
29016,1
29040,2
29055,1
29063,1
29072,1
29190,1
29206,1
29209,1
29223,2
29229,1
29301,1
29414,2
29432,1
29445,2
29464,1
29466,2
29485,1
29492,1
29520,1
29601,1
29602,1
29607,1
29630,1
29645,1
29649,1
29651,1
29670,1
29680,1
29681,1
29707,1
29715,2
29732,3
29809,1
30000,7
30001,3
30004,12
30005,14
30007,10
30008,2
30009,5
30010,1
30011,1
30012,2
30013,2
30014,1
30016,2
30019,6
30020,6
30021,2
30022,10
30023,1
30024,20
30025,1
30028,3
30030,3
30033,1
30038,9
30040,6
30041,4
30043,1
30045,9
30046,1
30047,2
30052,1
30062,9
30064,1
30066,5
30067,2
30068,1
30069,1
30070,3
30071,1
30072,2
30073,1
30074,1
30075,6
30076,2
30078,3
30080,3
30092,2
30095,1
30096,5
30097,15
30100,1
30101,1
30114,1
30115,2
30122,1
30126,2
30127,1
30139,1
30144,1
30149,2
30165,1
30188,2
30189,1
30200,1
30201,4
30202,5
30205,1
30214,1
30215,3
30242,1
30248,2
30251,2
30263,1
30264,3
30269,1
30271,1
30272,1
30276,1
30279,1
30291,1
30294,1
30305,1
30306,1
30307,1
30308,1
30309,1
30310,3
30312,1
30319,1
30324,3
30326,1
30327,3
30328,2
30331,1
30339,2
30342,1
30349,2
30350,1
30360,2
30363,1
30373,1
30500,3
30501,1
30518,2
30519,2
30605,2
30606,2
30629,1
30666,1
30720,1
30736,1
30741,1
30746,1
30795,1
30809,3
30834,1
30904,1
30907,1
30930,1
30936,1
30976,1
31000,100
31001,55
31002,18
31003,6
31005,20
31006,1
31007,1
31012,1
31019,1
31020,2
31022,1
31024,1
31025,1
31031,1
31046,1
31047,1
31055,1
31065,1
31066,1
31088,1
31091,1
31100,1
31110,5
31111,1
31112,4
31120,9
31124,1
31125,3
31130,4
31140,3
31149,1
31150,2
31160,2
31180,6
31200,16
31203,1
31207,2
31210,1
31216,2
31217,1
31230,6
31240,4
31250,1
31259,1
31261,1
31300,13
31301,1
31310,1
31311,7
31321,1
31324,2
31400,6
31401,1
31405,1
31406,1
31411,1
31430,2
31431,2
31440,6
31450,2
31451,1
31500,27
31501,6
31503,1
31504,5
31510,2
31511,2
31519,2
31520,3
31523,1
31525,1
31529,1
31530,9
31531,1
31533,1
31540,6
31541,2
31546,1
31550,2
31555,1
31560,2
31570,3
31580,3
31600,4
31602,2
31620,1
31700,3
31701,1
31738,1
31748,1
31750,1
31751,1
31760,1
31768,1
31792,1
31800,8
31802,1
31805,3
31809,1
31907,2
31911,3
31952,2
31961,1
31979,1
31982,3
32002,1
32003,4
32024,1
32043,1
32051,1
32058,1
32066,1
32081,2
