zipcode,number
21044,3
21046,1
21054,1
21057,1
21060,1
21074,1
21077,1
21093,1
21096,1
21100,2
21101,1
21108,1
21110,2
21111,1
21114,2
21117,1
21120,2
21131,1
21132,1
21144,1
21146,1
21157,1
21170,1
21190,2
21200,6
21202,1
21206,1
21210,1
21215,1
21220,2
21229,1
21230,4
21231,1
21234,1
21240,1
21286,1
21300,35
21301,5
21316,1
21320,1
21330,4
21400,19
21401,4
21402,2
21403,3
21406,2
21407,1
21409,2
21410,2
21412,1
21415,1
21420,3
21425,1
21440,4
21442,1
21443,2
21450,1
21471,1
21500,47
21501,5
21502,13
21510,1
21512,5
21513,1
21515,2
21520,1
21522,1
21530,4
21540,2
21550,5
21560,7
21562,1
21702,1
21704,1
21771,1
21784,1
21793,1
21800,1
21801,1
21804,1
21921,1
22003,3
22021,1
22027,3
22030,2
22031,6
22032,8
22033,7
22039,1
22041,1
22042,1
22043,1
22045,1
22046,1
22054,1
22066,2
22100,12
22101,8
22102,4
22111,1
22120,1
22124,4
22153,2
22154,1
22160,1
22180,5
22181,4
22182,7
22192,2
22193,2
22200,2
22201,2
22203,1
22204,2
22205,1
22206,1
22209,1
22210,1
22213,1
22224,1
22240,1
22244,1
22271,1
22300,1
22304,1
22305,3
22308,1
22310,2
22330,1
22340,1
22360,1
22361,1
22400,2
22405,2
22407,1
22408,1
22420,2
22422,1
2242S,1
22458,1
2245C,1
22464,1
22470,1
22500,8
22520,1
22523,1
22526,1
22530,1
22540,1
22553,1
22580,1
22587,1
22589,1
22600,14
22601,7
22602,5
22606,1
22630,2
22636,1
22646,1
22650,1
22801,1
22802,2
22901,1
22903,2
22911,3
22966,1
23000,11
23001,2
23002,5
23003,4
23004,1
23005,3
23006,3
23008,1
23009,2
23060,1
23061,1
23112,2
23114,1
23116,1
23140,1
23141,1
23145,1
23147,1
23152,1
23188,3
23200,1
23226,1
23231,2
23233,1
23236,2
23304,1
23320,2
23321,1
23322,1
23400,1
23401,1
23432,1
23441,1
23445,1
23451,2
23453,1
23462,1
23511,1
23512,1
23520,1
23603,1
23665,1
23666,1
23693,3
23700,4
23798,1
23800,1
23809,1
23827,1
23830,1
23832,1
23838,1
23853,1
23854,1
23900,1
23943,1
23963,2
24012,1
24015,1
24055,1
24060,3
24072,1
24100,7
24125,1
24146,1
24151,1
24200,2
24230,1
24242,1
24300,2
24312,1
24400,2
24401,1
24426,1
24494,1
24500,3
24510,1
24600,1
24700,3
24733,1
24740,1
24750,1
24759,1
24795,1
24800,3
24901,1
24905,1
25000,22
25001,13
25002,2
25003,2
25006,1
25009,1
25010,6
25260,1
25281,1
25313,1
25370,1
25404,1
25500,6
25503,1
25510,1
25520,1
25540,2
25541,1
25560,1
25610,1
25611,1
25640,1
25660,3
25700,5
25701,1
25709,1
25753,1
25791,1
25837,2
25903,1
26010,1
26102,1
26104,2
26106,2
26120,1
26130,1
26200,1
26241,1
2625B,1
26270,1
2628A,1
2628G,1
2628S,1
2628X,1
26314,1
26400,13
26420,5
26430,1
26440,1
26442,1
26505,1
26508,2
26520,1
26540,1
26554,1
26600,25
26601,1
26602,1
26603,2
26604,1
26606,8
26607,17
26610,2
26655,1
26666,1
26787,1
27100,6
27101,2
27106,1
27140,1
27150,1
27200,3
27208,1
27210,2
27214,1
27215,1
27250,1
27265,2
27282,2
27300,1
27302,1
27316,1
27400,1
27403,1
27407,1
27410,1
27413,1
27430,1
27455,2
27460,1
27502,2
27511,1
27513,1
27516,4
27517,3
27518,3
27519,2
27526,4
27529,1
27587,1
27600,3
27604,1
27606,1
27607,2
27609,1
27612,1
27614,1
27615,1
27616,1
27654,1
27682,1
27705,1
27710,1
27750,1
27896,1
27950,1
28001,1
28003,2
28009,1
28017,1
28027,2
28034,2
28036,1
28040,1
28043,1
28055,1
28075,1
28079,1
28097,1
28105,1
28109,1
28117,1
28120,1
28129,2
28141,1
28173,1
28202,1
28207,1
28210,1
28212,1
28215,1
28216,1
28223,1
28226,1
28270,1
28277,2
28306,1
28390,1
28457,1
28590,1
28602,1
28607,1
28626,1
28679,1
28704,1
28721,1
28739,1
28759,1
28779,1
28785,1
28787,1
28792,1
29000,1
29003,1
29015,1
29016,1
29063,2
29115,1
29150,1
29169,1
29212,1
29229,1
29420,1
29464,1
29466,1
29483,1
29485,1
29546,1
29556,1
29588,2
29631,1
29672,1
29678,1
29681,2
29803,2
29860,1
29910,1
29916,1
30000,11
30001,3
30002,2
30005,11
30007,1
30008,1
30009,3
30010,3
30011,1
30012,3
30013,2
30014,1
30015,1
30016,2
30017,2
30018,1
30019,3
30020,3
30021,2
30022,6
30024,5
30025,2
30027,3
30028,1
30030,1
30032,1
30033,2
30035,1
30038,3
30039,1
30040,1
30041,2
30043,3
30045,6
30047,2
30061,1
30062,2
30067,1
30068,3
30070,1
30075,4
30078,1
30082,1
30084,1
30092,1
30096,2
30097,11
30101,2
30113,1
30116,1
30120,1
30122,1
30127,2
30135,1
30137,1
30144,1
30152,2
30153,1
30157,1
30200,1
30201,2
30202,2
30203,1
30215,1
30236,1
30252,1
30273,1
30276,1
30278,1
30279,1
30294,1
30309,1
30311,1
30315,1
30318,1
30319,2
30324,3
30327,2
30328,1
30338,2
30339,3
30342,1
30345,1
30350,6
30358,1
30500,2
30518,2
30534,1
30539,1
30542,1
30576,1
30606,1
30663,1
30720,1
30741,1
30795,1
31000,64
31001,43
31002,8
31003,1
31004,1
31005,9
31023,1
31047,1
31061,1
31100,2
31110,1
31111,3
31112,2
31120,2
31121,1
31124,2
31125,1
31129,1
31140,1
31151,1
31180,3
31200,7
31203,2
31210,1
31211,1
31216,1
31230,3
31236,1
31261,1
31268,1
31300,10
31310,1
31400,6
31405,1
31406,1
31411,1
31419,1
31420,3
31421,1
31422,1
31440,1
31450,1
31451,1
31500,9
31501,6
31502,4
31503,1
31504,3
31510,1
31512,1
31515,1
31519,1
31520,6
31522,1
31530,6
31531,1
31532,1
31540,3
31550,2
31555,1
31557,1
31580,2
31600,4
31610,2
31650,1
31700,1
31710,1
31750,1
31792,1
31793,1
31800,5
31802,2
31850,1
31952,2
31958,1
31982,1
32065,1
32080,1
32082,1
32100,9
32101,2
32110,1
32140,1
32150,1
32168,1
32200,4
32205,1
32218,1
32220,1
32223,1
32224,1
32225,1
32256,1
32259,1
32300,4
32301,1
32308,1
32309,1
32312,1
32317,1
32340,1
32400,3
32404,1
32410,2
32412,1
32420,1
32440,1
32500,21
32508,1
32514,1
32520,3
32542,1
32560,1
32561,1
32563,1
32566,1
32580,2
32603,1
32605,1
32608,1
32615,1
32667,1
32700,1
32708,4
32720,1
32746,1
32751,1
32765,4
32779,2
32789,1
32792,3
32804,1
32807,1
32817,4
32819,1
32821,1
32824,1
32828,2
32832,2
32835,1
32836,1
32837,1
32901,1
32903,1
32904,1
32905,1
32952,1
32955,2
33000,5
33002,5
33003,5
33004,1
33007,1
33018,1
33019,2
33024,2
33025,2
33026,1
33027,1
33028,3
33029,1
33042,1
33047,1
33048,1
33050,1
33055,2
33056,1
33058,1
33060,1
33063,1
33067,2
33076,3
33110,1
33120,1
33125,1
33140,2
33141,1
33149,1
33155,1
33156,1
33157,1
33160,1
33165,1
33170,1
33173,1
33175,1
33178,2
33179,1
33182,1
33186,1
33189,1
33193,4
33200,3
33204,1
33300,1
33310,1
33312,2
33314,1
33317,2
33324,4
33325,2
33327,2
33328,2
33330,1
33331,2
33332,1
33334,1
33345,1
33376,1
33400,1
33406,1
33410,2
33414,2
33420,1
33428,3
33430,1
33432,2
33433,1
33436,1
33441,1
33446,1
33458,1
33462,1
33467,1
33470,1
33472,1
33496,2
33538,1
33543,1
33556,1
33602,1
33606,1
33610,1
33615,1
33616,1
33619,1
33626,1
33629,1
33647,2
33706,1
33708,1
33712,1
33772,1
33813,1
33825,1
33868,1
33872,1
33912,1
33913,2
33914,1
33919,2
33967,1
33981,1
34000,3
34002,1
34004,1
34074,1
34075,2
34077,4
34100,1
34110,1
34127,1
34135,1
34145,1
34147,1
34156,1
34157,1
34160,1
34186,1
34200,1
34201,1
34202,1
34212,1
34219,1
34222,1
34233,1
34235,1
34237,1
34238,2
34241,1
34260,1
34280,1
34300,1
34320,1
34330,1
34335,2
34337,1
34340,3
34342,2
34345,1
34347,1
34349,1
34385,1
34394,1
34425,1
34427,1
34450,2
34457,1
34460,1
34474,1
34639,1
34655,3
34676,2
34683,1
34684,1
34685,1
34724,1
34726,1
34728,1
34730,1
34732,1
34734,1
34736,1
34738,2
34753,1
34782,1
34786,1
34800,2
34804,1
34820,1
34865,1
34876,1
34912,1
34940,1
34983,1
35000,18
35001,1
35010,1
35022,1
35080,1
35110,2
35141,1
35200,1
35210,1
35216,1
35226,2
35242,3
35300,1
35310,2
35320,1
35401,1
35405,1
35441,1
35500,2
35520,1
35540,1
35621,1
35757,1
35758,1
35763,1
35768,1
35800,1
35801,1
35803,2
35806,1
35811,1
35900,1
36000,3
36001,1
36010,1
36100,18
36101,2
36102,1
36116,1
36117,1
36181,1
36301,1
36305,1
36310,2
36350,1
36370,1
36410,1
36420,1
36527,1
36532,2
36550,1
36570,1
36609,1
36610,1
36801,1
36830,4
36832,1
37013,2
37015,1
37027,4
37040,1
37043,1
37064,1
37067,1
37069,2
37075,1
37086,1
37129,1
37135,2
37138,1
37167,2
37174,1
37204,1
37205,2
37211,3
37214,2
37215,2
37217,1
37221,3
37363,1
37375,1
37377,2
37383,1
37615,1
37645,1
37660,2
37810,1
37814,1
37914,1
37922,1
37931,2
37934,2
37975,1
38000,4
38001,4
38005,3
38016,1
38017,3
38018,1
38024,1
38028,1
38104,1
38111,1
38115,1
38117,3
38119,2
38125,3
38134,1
38138,2
38139,1
38234,1
38237,1
38257,1
38261,1
38351,1
38417,1
38426,1
38442,1
38506,1
38570,1
38621,1
38641,1
38654,1
38701,1
38816,1
38975,1
39000,2
39004,1
39056,1
39110,3
39120,1
39217,1
39305,1
39402,1
39500,4
39602,1
39649,1
39705,1
39759,1
39987,1
40000,12
40001,18
40002,20
40003,17
40004,10
40005,21
40006,18
40007,14
40008,11
40009,5
40010,4
40014,2
40033,1
40056,1
40059,3
40060,4
40061,3
40070,9
40082,1
40100,1
40110,1
40112,4
40114,5
40117,1
40120,1
40132,1
40150,3
40151,1
40152,1
40202,1
40204,1
40206,2
40207,1
40219,1
40220,2
40222,1
40223,3
40226,1
40228,1
40229,1
40239,1
40241,6
40245,3
40266,1
40299,1
40300,1
40301,1
40310,1
40340,1
40342,1
40350,1
40360,1
40361,1
40372,2
40377,2
40383,1
40391,2
40419,1
40460,1
40463,1
40465,1
40474,1
40502,1
40505,1
40507,1
40508,1
40514,1
40515,2
40524,1
40650,1
40677,1
40683,1
40684,1
40744,1
40756,1
40758,1
40800,1
40864,1
40867,1
40965,1
40980,1
41000,27
41001,7
41002,1
41007,1
41008,2
41011,2
41018,1
41020,1
41021,1
41030,1
41050,1
41075,2
41076,1
41077,1
41091,2
41094,1
41100,7
41101,5
41102,4
41103,9
41104,3
41105,3
41110,2
41122,1
41200,4
41300,1
41319,1
41350,1
41351,1
41386,1
41400,5
41420,1
41500,2
41510,1
41579,1
41590,1
41601,1
41669,1
41670,1
41700,3
41710,1
41800,1
42000,1
42001,1
42003,1
42072,1
42090,1
42100,4
42101,1
42104,1
42110,1
42123,1
42140,1
42200,3
42210,1
42211,1
42240,1
42300,1
42303,1
42318,1
42366,1
42400,1
42416,1
42417,1
42437,2
42445,1
42500,1
42701,4
42705,1
42740,1
43000,15
43001,8
43002,6
43003,3
43005,11
43006,9
43007,46
43008,3
43015,3
43016,3
43017,1
43020,1
43021,1
43022,3
43023,4
43026,2
43027,1
43035,1
43054,2
43055,1
43065,2
43066,1
43068,1
43081,6
43082,1
43100,5
43123,1
43125,1
43130,1
43140,1
43143,1
43155,1
43190,2
43200,2
43202,1
43204,1
43210,1
43212,4
43215,1
43220,1
43221,1
43230,1
43231,1
43235,3
43270,1
43300,1
43310,1
43312,1
43331,1
43400,2
43402,3
43410,1
43440,1
43500,1
43502,1
43504,1
43506,1
43528,1
43540,1
43550,1
43551,2
43560,1
43566,1
43606,1
43608,1
43611,1
43613,1
43619,1
43659,1
43687,1
43688,1
43700,1
43701,1
43723,1
43762,1
43775,1
43787,1
43900,1
43964,1
44000,17
44001,1
44002,1
44004,1
44012,1
44017,1
44022,1
44026,1
44035,2
44039,2
44070,1
44074,2
44077,2
44092,1
44095,1
44100,3
44102,1
44105,1
44106,1
44108,1
44111,2
44113,1
44115,2
44116,3
44118,1
44120,3
44122,4
44124,4
44125,1
44129,1
44130,1
44133,2
44136,1
44138,1
44139,7
44140,1
44141,1
44145,3
44147,2
44200,4
44212,2
44221,1
44223,1
44224,2
44234,1
44240,1
44256,1
44281,1
44300,5
44308,1
44309,1
44310,1
44321,3
44333,2
44400,2
44417,1
44514,1
44550,1
44628,1
44646,1
44667,1
44677,1
44678,1
44685,1
44686,1
44691,2
44694,1
44696,1
44718,1
44720,1
44789,1
44800,3
44814,1
44815,1
44842,1
44846,1
44851,1
44870,2
44873,1
44883,1
44890,1
44929,1
45000,48
45001,1
45004,1
45005,11
45010,1
45011,3
45039,1
45040,6
45044,1
45056,2
45065,1
45066,2
45068,1
45069,10
45110,2
45133,1
45140,5
45148,1
45200,6
45201,4
45202,1
45207,1
45208,3
45215,1
45219,1
45220,1
45226,1
45230,1
45233,1
45236,5
45240,1
45241,3
45242,7
45243,1
45244,2
45249,3
45300,3
45305,1
45308,1
45331,1
45385,2
45400,1
45402,1
45406,1
45409,1
45429,1
45434,2
45440,1
45455,1
45458,9
45459,2
45502,1
45601,1
45645,1
45647,1
45693,1
45700,2
45701,1
45705,1
45710,1
45733,1
45775,1
45806,1
45840,1
45900,1
46000,3
46007,1
46008,1
46010,1
46011,1
46013,1
46032,8
46033,6
46034,1
46037,3
46038,1
46040,1
46047,1
46052,1
46054,1
46060,1
46062,1
46074,1
46075,1
46077,4
46100,1
46112,3
46113,1
46123,2
46131,1
46135,1
46140,1
46142,1
46150,1
46151,1
46163,1
46176,1
46186,1
46200,4
46201,2
46202,4
46203,1
46204,4
46205,1
46219,1
46220,1
46228,1
46231,1
46235,1
46236,2
46237,1
46250,3
46254,1
46256,1
46259,1
46260,2
46278,2
46303,2
46304,3
46307,10
46311,1
46319,1
46321,2
46322,2
46340,1
46350,2
46356,1
46360,1
46373,1
46375,2
46383,2
46384,2
46385,1
46386,2
46390,3
46392,1
46396,1
46400,2
46410,1
46500,1
46514,1
46517,1
46530,2
46540,1
46555,1
46590,1
46602,1
46614,1
46616,1
46628,1
46637,1
46700,2
46703,1
46733,1
46738,1
46748,1
46777,1
46778,1
46805,1
46814,1
46816,1
46845,1
46901,1
46902,3
46997,1
46998,1
47025,1
47040,1
47076,1
47100,6
47102,2
47103,1
47120,1
47124,1
47130,1
47167,1
47179,1
47200,2
