zipcode,number
37922,1
37932,1
37934,1
38000,8
38003,1
38007,1
38017,8
38018,1
38020,1
38060,1
38104,1
38111,1
38117,1
38120,2
38138,3
38139,3
38202,3
38237,1
38240,1
38305,2
38379,1
38501,1
38506,1
38663,1
38668,1
39000,2
39002,1
39110,3
39208,1
39211,1
39320,1
39401,1
39500,1
39503,1
39666,2
39759,2
39760,1
40000,11
40001,7
40002,14
40003,7
40004,3
40005,19
40006,10
40007,8
40008,3
40009,3
40010,1
40026,1
40031,1
40059,2
40060,7
40070,4
40100,1
40111,1
40136,1
40150,2
40154,1
40160,1
40205,2
40212,1
40214,1
40218,1
40220,2
40222,1
40223,2
40229,1
40241,4
40242,1
40245,1
40299,1
40300,1
40347,1
40350,1
40351,1
40356,1
40360,1
40377,1
40383,2
40475,1
40502,1
40513,3
40514,1
40515,1
40520,1
40677,1
40679,1
40704,1
40861,1
41000,7
41001,2
41004,1
41007,1
41017,2
41020,1
41021,1
41030,1
41042,1
41075,3
41091,1
41100,7
41103,4
41110,1
41122,1
41132,1
41135,1
41156,1
41200,1
41227,1
41230,1
41261,1
41341,1
41411,1
41540,1
41564,1
41577,1
41600,1
41641,1
41800,1
41899,1
41980,1
42002,1
42003,3
42050,1
42071,1
42072,1
42083,1
42101,1
42104,1
42120,1
42150,1
42200,1
42256,1
42300,1
42303,1
42340,2
42347,1
42372,1
42420,3
42431,1
42529,1
42560,1
42579,1
42633,1
42700,1
42701,1
42705,1
42945,1
42976,1
43000,6
43001,1
43003,1
43005,1
43007,4
43010,1
43015,1
43016,3
43017,4
43026,1
43035,1
43054,2
43068,1
43072,1
43080,1
43081,4
43100,2
43107,1
43121,1
43130,1
43154,1
43160,1
43170,1
43201,1
43202,2
43209,4
43210,1
43214,1
43220,1
43221,4
43224,1
43232,1
43235,1
43300,1
43302,1
43400,1
43402,1
43420,1
43430,1
43437,1
43500,1
43504,1
43506,1
43515,1
43528,1
43537,1
43542,1
43551,2
43558,1
43560,1
43571,1
43605,1
43650,5
43674,1
43682,1
43688,1
43790,1
43834,1
43840,1
43850,1
43947,1
43952,1
43962,1
43995,1
44000,10
44002,2
44004,1
44017,1
44024,1
44026,1
44030,1
44044,1
44060,1
44070,2
44077,1
44081,1
44087,1
44092,1
44100,1
44105,1
44106,1
44107,1
44110,1
44116,3
44118,1
44119,1
44122,1
44124,2
44125,1
44132,1
44133,1
44136,1
44139,1
44141,1
44142,1
44146,1
44147,1
44207,1
44217,1
44224,1
44227,1
44234,1
44236,3
44256,2
44266,1
44281,1
44282,1
44300,1
44301,1
44319,1
44321,1
44373,1
44484,1
44511,1
44595,1
44601,1
44643,1
44646,2
44647,1
44691,2
44708,1
44721,1
44805,1
44839,1
44853,1
44857,1
44878,1
44890,2
44906,1
45000,3
45005,1
45011,2
45013,3
45014,1
45020,1
45030,1
45038,1
45039,1
45040,5
45042,1
45044,2
45056,1
45066,1
45069,6
45140,6
45148,1
45150,1
45174,2
45200,1
45208,3
45213,1
45215,3
45224,1
45227,1
45230,1
45231,1
45236,2
45237,2
45241,5
45242,5
45243,5
45244,1
45246,1
45247,2
45249,6
45251,1
45252,1
45255,2
45264,1
45300,1
45305,1
45315,1
45331,2
45346,1
45373,1
45419,1
45424,3
45429,1
45431,1
45434,1
45440,1
45458,1
45459,1
45498,1
45601,2
45611,1
45682,1
45701,1
45732,1
45822,1
45840,1
45891,1
46000,1
46004,1
46009,1
46010,1
46011,1
46012,1
46017,1
46020,1
46032,5
46033,3
46037,1
46038,1
46049,1
46050,1
46055,1
46062,2
46077,1
46100,1
46112,2
46113,1
46122,1
46123,1
46142,1
46143,3
46168,1
46201,1
46202,1
46218,1
46220,1
46224,2
46227,2
46228,1
46236,4
46239,1
46250,1
46254,1
46256,2
46260,2
46301,3
46304,1
46305,1
46306,1
46307,5
46308,1
46311,2
46320,1
46322,2
46323,1
46324,2
46342,1
46347,1
46350,3
46360,1
46366,1
46373,2
46375,3
46377,1
46381,1
46382,1
46383,3
46384,1
46385,3
46386,1
46392,3
46394,1
46400,1
46404,1
46410,1
46446,1
46514,1
46524,1
46530,2
46545,2
46555,1
46567,1
46580,1
46613,1
46614,3
46617,1
46633,1
46783,1
46803,1
46805,2
46815,1
46835,1
46845,3
46902,1
46952,1
46979,1
46997,1
47000,1
47006,1
47007,1
47013,1
47100,1
47120,1
47170,1
47201,2
47203,1
47274,2
47300,2
47301,1
47334,1
47355,1
47400,2
47401,5
47402,1
47424,1
47429,1
47500,2
47533,1
47546,1
47578,1
47600,1
47613,1
47629,1
47630,2
47710,1
47711,1
47714,1
47715,1
47720,2
47725,1
47802,2
47803,2
47810,2
47834,1
47901,1
47905,2
47906,2
47960,1
47978,1
47987,1
48000,1
48001,1
48006,1
48009,2
48021,1
48025,1
48033,1
48038,1
48042,1
48047,2
48060,1
48065,1
48070,1
48074,1
48076,2
48084,1
48085,1
48098,2
48103,1
48104,3
48105,3
48108,1
48116,1
48122,1
48127,1
48154,2
48162,1
48170,1
48174,1
48187,2
48198,1
48200,1
48202,1
48221,2
48225,1
48230,1
48240,1
48301,2
48302,2
48304,2
48306,3
48309,3
48310,1
48312,1
48315,2
48316,1
48322,1
48323,1
48324,1
48334,2
48335,1
48348,2
48350,1
48360,1
48374,3
48375,2
48393,1
48430,1
48442,1
48458,1
48640,1
48642,3
48657,1
48706,1
48732,1
48739,1
48800,1
48801,1
48823,3
48843,2
48854,1
48864,1
48910,1
48928,1
48960,2
49000,1
49004,1
49008,1
49009,1
49015,2
49017,1
49024,3
49053,1
49057,1
49064,1
49079,1
49085,1
49093,1
49224,1
49240,1
49242,1
49246,1
49267,1
49270,1
49301,3
49307,2
49315,1
49330,1
49355,1
49417,2
49418,1
49423,1
49424,5
49428,1
49454,1
49455,2
49461,1
49464,1
49500,1
49506,1
49507,1
49508,1
49512,1
49546,4
49601,1
49621,1
49726,1
49735,1
49770,1
49837,1
49849,1
49925,1
49931,1
50000,1
50001,4
50002,5
50003,15
50004,2
50005,1
50007,1
50014,3
50033,1
50036,2
50071,1
50112,1
50125,1
50131,2
50200,1
50203,1
50210,1
50263,3
50265,4
50273,1
50300,1
50310,2
50311,1
50315,1
50320,1
50322,3
50468,1
50480,1
50490,2
50520,1
50532,1
50563,1
50600,1
50613,5
50616,1
50624,1
50646,1
50659,1
50662,1
50678,1
50701,1
50702,2
50707,1
50973,1
51000,1
51003,1
51005,1
51009,1
51010,2
51011,1
51018,1
51023,1
51030,2
51036,1
51044,1
51050,1
51062,2
51063,1
51065,1
51072,1
51098,1
51140,2
51151,1
51200,1
51238,1
51301,1
51341,1
51500,1
51503,1
51504,1
51536,1
51617,1
51636,1
51668,1
51800,4
51802,2
51803,6
51804,3
51805,3
51806,4
51808,1
51810,1
51871,1
51900,1
51901,1
51902,1
52022,1
52025,1
52027,1
52031,1
52032,1
52041,1
52085,1
52100,3
52101,2
52117,1
52227,1
52240,1
52241,2
52245,5
52246,5
52249,1
52302,4
52314,2
52317,1
52322,1
52327,1
52402,4
52412,1
52423,1
52540,1
52601,2
52627,1
52637,1
52641,1
52653,1
52722,8
52732,1
52742,1
52756,1
52761,1
52763,1
52776,1
52800,3
52803,3
52807,1
52830,1
52879,1
52900,1
52970,1
52986,1
53000,2
53001,1
53005,2
53017,1
53018,1
53024,1
53027,1
53029,1
53038,1
53051,3
53063,1
53066,1
53072,1
53074,1
53080,1
53083,2
53092,1
53093,1
53094,1
53098,1
53100,1
53118,1
53121,2
53129,1
53142,2
53149,1
53154,1
53172,1
53179,1
53186,1
53188,1
53202,1
53209,1
53211,1
53213,1
53217,3
53224,1
53226,1
53228,1
53235,1
53300,1
53325,1
53340,1
53379,1
53402,1
53403,1
53511,1
53523,1
53527,1
53545,1
53558,1
53562,5
53572,1
53574,1
53575,1
53590,1
53593,2
53623,1
53703,1
53704,2
53711,1
53717,2
53807,1
53810,1
53818,1
53913,1
53916,2
53956,1
54000,3
54016,1
54028,1
54058,1
54100,1
54102,1
54113,1
54115,1
54130,1
54136,1
54150,1
54165,1
54208,1
54212,1
54235,1
54301,2
54311,2
54313,3
54403,1
54473,1
54481,1
54581,1
54590,1
54600,1
54601,4
54614,1
54646,1
54650,1
54658,1
54667,1
54700,1
54701,2
54703,1
54729,2
54763,1
54789,1
54792,1
54888,1
54890,1
54913,1
54935,1
54956,1
55000,3
55001,1
55010,1
55013,1
55038,2
55044,2
55057,2
55060,1
55066,1
55076,1
55077,2
55082,1
55100,2
55104,1
55105,2
55106,1
55107,1
55109,1
55112,1
55113,1
55118,2
55119,1
55122,1
55123,1
55125,3
55126,3
55127,1
55128,1
55129,1
55304,1
55305,1
55306,1
55311,3
55316,2
55319,1
55331,1
55340,2
55345,2
55346,2
55347,4
55350,1
55356,1
55359,1
55375,1
55404,1
55407,1
55408,1
55410,2
55411,2
55414,1
55416,2
55417,1
55420,1
55421,1
55426,2
55431,1
55433,1
55435,1
55436,1
55441,1
55442,1
55444,1
55447,1
55525,1
55604,1
55746,1
55901,1
55902,3
55906,1
55956,1
55987,4
56000,3
56001,6
56002,3
56003,3
56004,2
56005,3
56006,3
56007,4
56008,6
56009,1
56010,1
56017,1
56031,1
56043,2
56071,1
56100,1
56124,1
56267,1
56301,1
56308,1
56345,1
56400,1
56537,1
56573,1
56900,1
57000,3
57006,1
57011,1
57013,1
57016,1
57049,1
57070,1
57082,1
57106,1
57125,1
57133,1
57140,1
57320,1
57334,1
57432,1
57500,1
57701,2
57780,1
58022,1
58104,1
58201,2
58208,1
58501,1
58540,1
58796,1
58797,1
58817,1
58899,1
59106,1
59220,1
59400,1
59405,1
59420,1
59480,1
59629,1
59671,1
59715,1
59763,1
59801,2
59874,1
60000,6
60001,7
60002,38
60003,4
60004,301
60005,121
60007,170
60008,64
60009,3
60010,275
60011,2
60012,59
60013,103
60014,178
60015,232
60016,136
60017,1
60018,75
60020,4
60021,19
60022,39
60025,219
60026,111
60029,3
60030,141
60031,170
60033,19
60034,1
60035,206
60039,1
60040,14
60041,16
60042,15
60043,7
60044,43
60045,105
60046,74
60047,285
60048,199
60050,58
60051,56
60053,96
60056,208
60060,135
60061,137
60062,294
60064,6
60067,227
60068,232
60069,45
60070,51
60071,10
60072,2
60073,47
60074,121
60076,196
60077,105
60078,1
60081,31
60083,22
60084,42
60085,37
60087,29
60089,403
60090,109
60091,167
60093,65
60096,7
60097,10
60098,80
60099,19
60101,65
60102,92
60103,149
60104,22
60106,28
60107,77
60108,103
60110,22
60112,7
60115,77
60118,53
60119,21
60120,37
60123,60
60124,47
60126,209
60130,21
60131,21
60133,62
60134,120
60135,11
60136,10
60137,202
60139,48
60140,16
60142,25
60143,30
60145,4
60146,3
60147,2
60148,185
60150,4
60151,16
60152,17
60153,11
60154,45
60155,11
60156,41
60157,9
60160,17
60162,7
60163,4
60164,22
60168,1
60169,108
60171,12
60172,108
60173,51
60174,124
60175,116
60176,12
60177,42
60178,43
60180,1
60181,58
60184,13
60185,55
60187,91
60188,193
60189,224
60190,73
60191,33
60192,121
60193,166
60194,80
60195,7
60201,76
60202,76
60203,26
60293,1
60297,1
60301,3
60302,123
60304,70
60305,65
60401,25
60402,60
60403,18
60404,59
60405,1
60406,32
60407,1
60408,3
60409,39
60410,34
60411,59
60415,15
60416,17
60417,36
60419,28
60420,4
60421,9
60422,84
60423,142
60424,3
60425,29
60426,17
60428,10
60429,31
60430,84
60431,41
60432,8
60433,15
60435,56
60436,11
60437,1
60438,43
60439,112
60440,94
60441,55
60442,30
60443,61
60444,2
60445,34
60446,44
60447,30
60448,101
60449,8
60450,61
60451,135
60452,75
60453,160
60454,1
60455,13
60456,2
60457,34
60458,16
60459,44
60460,3
60461,19
60462,222
60463,100
60464,87
60465,45
60466,56
60467,184
60468,21
60469,4
60470,2
60471,33
60472,8
60473,56
60474,1
60475,5
60476,2
60477,112
60478,28
60479,3
60480,23
60481,31
60482,14
60487,114
60490,59
60491,145
60501,15
60502,57
