zipcode,number
21210,1
21212,1
21215,1
21220,1
21229,1
21230,5
21240,1
21300,37
21301,5
21316,1
21320,1
21330,2
21400,22
21401,3
21402,2
21403,1
21407,1
21409,1
21410,1
21415,1
21416,1
21420,5
21440,6
21442,1
21443,1
21450,1
21495,1
21500,38
21501,3
21502,10
21512,3
21515,2
21520,1
21522,1
21530,8
21540,1
21550,3
21560,3
21562,1
21600,1
21701,1
21702,1
21704,1
21771,1
21784,1
21801,1
21804,1
21817,1
21917,1
21921,1
22003,2
22027,3
22030,1
22031,8
22032,9
22033,9
22039,1
22041,2
22042,1
22043,1
22045,1
22046,2
22051,1
22054,1
22060,1
22066,3
22100,11
22101,8
22102,6
22111,1
22124,2
22134,1
22151,1
22153,3
22160,1
22180,3
22181,3
22182,8
22193,2
22200,1
22202,1
22204,2
22205,1
22206,1
22209,1
22210,1
22213,1
22241,1
22300,3
22301,2
22304,1
22305,2
22308,1
22315,1
22330,2
22360,1
22400,5
22405,2
22406,2
22407,1
22408,1
22420,1
22422,1
2242S,1
22470,1
22500,11
22501,1
22523,1
22526,1
22530,2
22540,2
22556,1
22587,1
22589,1
22600,17
22601,8
22602,4
22610,2
22630,2
22636,1
22640,2
22734,1
22802,1
22901,4
22903,2
22911,2
22966,1
23000,16
23001,2
23002,7
23003,2
23004,3
23005,2
23006,4
23008,1
23009,1
23010,1
23059,1
23060,1
23112,2
23114,1
23116,1
23141,1
23152,1
23153,1
23154,1
23188,3
23200,1
23220,1
23226,1
23231,1
23233,3
23234,1
23236,1
23304,2
23320,3
23321,1
23410,1
23430,1
23432,1
23441,1
23444,1
23445,1
23451,1
23464,1
23467,1
23500,1
23512,1
23520,1
23602,1
23603,1
23657,1
23660,2
23665,1
23693,1
23700,4
23798,1
23809,1
23827,1
23832,1
23900,2
23940,1
23963,1
24012,1
24018,1
24055,1
24060,5
24100,6
24146,1
24151,1
24161,1
24200,1
24242,1
24300,2
24340,1
24400,1
24401,1
24500,2
24600,2
24700,2
24733,1
24740,1
24759,1
24782,1
24795,1
24800,1
24901,1
24905,1
24963,1
25000,26
25001,11
25002,2
25003,3
25006,1
25009,1
25010,8
25163,1
25200,1
25260,1
25300,1
25301,1
25313,1
25404,1
25500,5
25503,1
25510,1
25560,1
25606,1
25660,5
25700,4
25709,3
25753,1
25837,1
25903,1
26100,1
26102,1
26103,1
26104,2
26107,1
26120,1
26130,1
26150,1
26241,1
2624W,1
26270,1
2628A,1
26314,1
26400,14
26420,5
26430,1
26440,1
26467,1
26505,1
26508,1
26520,1
26540,1
26554,1
26560,1
26600,33
26601,1
26602,1
26603,3
26606,7
26607,16
26610,2
26640,1
26666,1
27100,5
27101,2
27106,2
27110,1
27140,1
27200,4
27208,1
27210,1
27215,1
27250,1
27265,2
27282,1
27300,1
27302,1
27316,1
27400,1
27407,1
27408,1
27430,1
27455,1
27460,1
27502,1
27513,2
27514,2
27516,7
27517,2
27518,3
27519,2
27526,4
27529,1
27587,1
27600,3
27603,1
27604,1
27606,2
27607,1
27608,1
27612,1
27614,1
27615,1
27616,1
27651,1
27654,1
27675,1
27680,1
27682,1
27695,1
27705,1
27707,1
27710,1
27713,1
27834,1
27858,1
27883,1
27896,1
27909,1
27949,1
28001,1
28003,1
28005,1
28017,1
28027,2
28028,1
28030,1
28033,2
28036,1
28079,1
28105,1
28109,1
28112,1
28117,1
28129,1
28141,1
28200,1
28203,1
28215,1
28221,1
28224,1
28226,1
28270,1
28277,1
28314,1
28355,1
28387,1
28412,1
28457,1
28504,1
28602,1
28607,1
28702,1
28704,1
28739,1
28750,1
28760,2
28785,1
28792,1
28822,1
29000,1
29016,3
29060,1
29063,2
29150,1
29169,1
29212,1
29229,2
29410,1
29420,1
29440,1
29456,1
29464,1
29466,1
29546,1
29556,1
29588,2
29615,1
29630,1
29632,1
29644,1
29672,1
29681,2
29707,1
29803,1
29860,1
29910,2
29916,1
30000,12
30001,2
30002,2
30004,1
30005,15
30006,1
30007,3
30008,1
30009,2
30010,2
30011,1
30012,3
30013,2
30014,1
30015,1
30017,1
30018,1
30019,4
30020,1
30021,2
30022,5
30024,5
30025,2
30027,2
30028,1
30032,1
30033,1
30035,1
30038,7
30039,1
30041,2
30043,3
30044,1
30045,5
30047,3
30053,1
30061,1
30062,2
30067,2
30068,4
30070,1
30074,1
30075,1
30082,1
30083,1
30092,1
30096,2
30097,12
30101,1
30113,1
30114,1
30116,1
30120,1
30122,1
30126,1
30127,2
30139,1
30144,2
30152,2
30157,1
30200,1
30201,6
30202,5
30203,1
30215,1
30236,1
30241,1
30248,1
30252,1
30264,1
30269,1
30272,1
30276,1
30279,1
30294,1
30311,2
30315,1
30319,2
30324,1
30327,1
30328,1
30338,1
30339,2
30340,1
30350,4
30358,1
30500,1
30518,4
30532,1
30533,1
30534,1
30542,1
30576,1
30606,1
30720,1
30795,1
30809,1
30844,1
30976,1
31000,67
31001,54
31002,10
31003,2
31004,2
31005,13
31006,1
31011,1
31023,1
31025,1
31047,1
31051,1
31054,1
31061,1
31100,2
31110,5
31111,3
31112,2
31119,1
31120,5
31125,1
31140,1
31151,1
31160,1
31180,3
31200,6
31209,1
31210,1
31211,1
31230,2
31240,1
31261,1
31268,1
31300,11
31310,4
31311,1
31330,1
31400,10
31403,1
31405,1
31411,1
31419,1
31420,2
31421,1
31430,1
31431,1
31440,1
31450,2
31500,13
31501,11
31502,4
31503,1
31504,7
31510,3
31512,2
31515,1
31520,7
31522,1
31530,7
31531,1
31532,1
31540,3
31550,2
31555,1
31580,2
31600,4
31610,1
31700,3
31710,3
31720,1
31750,3
31760,2
31792,1
31800,5
31802,2
31820,1
31850,1
31952,2
31958,1
31982,1
32000,1
32002,1
32003,1
32042,1
32065,1
32080,1
32082,1
32100,10
32101,2
32120,3
32130,1
32140,1
32150,1
32200,5
32207,1
32219,1
32220,1
32223,1
32225,1
32246,1
32259,1
32300,2
32301,1
32309,1
32312,1
32317,1
32400,4
32410,3
32440,1
32500,21
32502,1
32508,1
32511,1
32514,1
32520,6
32542,1
32563,1
32580,1
32605,2
32608,1
32615,1
32708,2
32746,1
32765,4
32766,1
32771,1
32779,1
32780,1
32792,3
32803,2
32804,1
32807,1
32817,4
32819,2
32821,1
32824,1
32828,2
32832,2
32835,1
32836,1
32901,1
32903,1
32904,1
32905,1
32907,1
32921,1
32952,1
32955,1
32967,1
33000,6
33002,7
33003,7
33004,1
33007,1
33016,1
33018,1
33019,1
33021,1
33024,1
33025,1
33028,2
33029,2
33031,1
33047,1
33049,1
33050,1
33055,2
33060,1
33063,1
33067,2
33076,3
33080,1
33120,1
33125,1
33140,3
33141,1
33143,1
33145,1
33149,1
33155,1
33157,3
33158,1
33160,1
33170,1
33172,2
33173,1
33176,1
33178,3
33182,1
33184,1
33186,1
33189,2
33193,3
33200,3
33204,1
33300,3
33310,1
33312,2
33314,1
33317,2
33322,1
33324,4
33327,3
33330,2
33331,2
33332,2
33334,1
33345,1
33400,1
33410,1
33411,1
33414,3
33420,1
33428,5
33430,1
33432,2
33435,1
33436,1
33441,1
33444,1
33445,1
33446,2
33462,1
33467,2
33470,1
33472,1
33496,3
33538,1
33543,1
33556,1
33600,1
33602,1
33604,1
33615,2
33619,1
33626,1
33629,1
33647,2
33706,1
33710,1
33712,1
33772,1
33774,1
33813,1
33825,1
33850,1
33868,1
33872,1
33912,1
33913,1
33914,1
33955,1
33967,2
33981,1
34000,3
34002,1
34034,1
34074,1
34075,2
34077,2
34100,1
34110,1
34135,1
34145,1
34147,1
34153,1
34156,1
34157,1
34160,1
34186,1
34200,1
34201,1
34202,1
34212,1
34222,1
34235,1
34237,1
34238,1
34241,1
34275,1
34280,1
34320,1
34335,1
34337,1
34342,1
34345,1
34349,4
34381,1
34385,1
34410,1
34427,1
34450,2
34453,1
34457,1
34460,1
34639,1
34655,2
34674,1
34676,2
34683,1
34685,1
34726,1
34728,1
34730,1
34732,1
34736,1
34738,2
34741,1
34753,1
34782,1
34786,1
34800,1
34820,1
34865,1
34876,1
34887,1
34912,1
34940,1
34953,1
34983,1
34988,1
35000,20
35001,1
35002,1
35010,1
35020,1
35022,1
35030,1
35060,1
35116,1
35141,1
35200,1
35210,1
35215,1
35216,1
35242,4
35300,1
35310,3
35320,1
35405,1
35500,2
35520,1
35540,1
35748,1
35757,1
35758,1
35763,1
35768,1
35800,1
35801,1
35803,1
35900,1
36000,2
36001,1
36010,1
36024,1
36037,1
36100,25
36101,2
36102,2
36116,1
36117,2
36132,1
36200,1
36203,1
36204,1
36220,1
36240,1
36270,1
36301,2
36305,1
36310,2
36350,1
36370,1
36410,1
36420,2
36526,1
36527,1
36532,2
36570,1
36609,1
36800,1
36801,1
36804,1
36830,5
37013,3
37015,1
37027,5
37040,1
37043,1
37069,1
37075,3
37086,1
37115,1
37129,2
37135,1
37167,1
37174,1
37187,1
37204,1
37205,3
37206,2
37211,3
37214,1
37215,1
37217,1
37221,3
37377,2
37615,1
37660,2
37810,1
37814,1
37902,1
37914,1
37919,1
37922,1
37931,1
37934,1
38000,4
38001,3
38005,3
38016,3
38017,4
38018,1
38024,1
38028,1
38075,1
38104,2
38111,1
38115,1
38117,3
38119,2
38120,1
38125,2
38133,1
38134,1
38138,1
38139,2
38234,1
38237,1
38261,1
38313,1
38320,1
38417,1
38426,1
38506,1
38570,1
38621,1
38641,1
38654,1
38655,2
38701,1
38812,1
38900,1
38975,1
39000,2
39002,1
39056,2
39110,1
39200,1
39305,1
39402,1
39500,2
39602,1
39759,1
39987,1
40000,15
40001,12
40002,19
40003,17
40004,9
40005,29
40006,27
40007,16
40008,11
40009,6
40010,4
40013,1
40014,2
40059,2
40060,3
40061,3
40065,1
40069,1
40070,9
40078,1
40082,1
40100,1
40112,7
40114,5
40117,1
40120,1
40132,1
40135,1
40150,3
40151,1
40152,1
40202,1
40204,1
40206,2
40207,2
40216,1
40220,4
40222,1
40223,3
40228,1
40229,1
40239,1
40241,6
40245,3
40254,1
40258,1
40299,2
40300,1
40340,1
40342,1
40360,1
40377,2
40391,1
40460,2
40465,1
40489,1
40502,1
40505,1
40507,1
40513,1
40514,1
40515,1
40520,1
40524,1
40575,1
40579,1
40601,1
40676,1
40677,1
40683,1
40684,2
40744,1
40756,1
40763,1
40800,1
40848,1
40864,1
40867,1
40980,1
41000,30
41001,7
41002,1
41010,1
41011,1
41018,1
41021,1
41050,1
41075,1
41076,1
41077,1
41082,1
41091,2
41094,1
41100,9
41101,8
41102,4
41103,6
41104,4
41105,3
41110,4
41173,1
41200,7
41262,1
41319,1
41351,1
41370,1
41386,1
41400,4
41420,1
41500,6
41579,1
41601,1
41700,6
41710,1
41800,1
42001,1
42003,1
42020,1
42050,1
42072,1
42090,1
42100,6
42101,1
42104,1
42110,1
42120,1
42134,1
42200,5
42211,2
42223,1
42224,1
42240,2
42287,1
42300,1
42301,1
42303,1
42318,1
42366,1
42416,1
42417,1
42437,2
42445,1
42701,4
42740,1
43000,20
43001,15
43002,8
43003,7
43004,1
43005,7
43006,8
43007,54
43008,2
43015,3
43016,4
43017,2
43020,1
43021,1
43022,3
43023,4
43026,5
43027,1
43035,1
43054,2
43055,1
43065,1
43066,2
43068,1
43081,4
43082,2
43100,5
43123,1
43125,1
43130,3
43140,1
43143,1
43147,1
43155,1
43160,1
43180,1
43190,1
43200,2
43204,1
43209,2
43210,1
43212,3
43214,1
43215,1
43220,2
43221,2
43230,1
43231,1
43235,5
43270,1
43300,1
43310,1
43312,1
43326,1
43400,2
43402,2
43410,1
43449,1
43500,2
43528,1
43540,1
43550,1
43551,1
43606,1
43608,1
43611,1
43613,1
43614,1
43615,1
43619,1
43650,3
43659,1
43687,1
43688,1
43692,1
43700,1
43701,1
43723,1
43775,1
43787,1
43901,1
43964,1
44000,12
44001,1
44002,1
44004,1
44011,1
44017,1
44022,1
44026,1
44035,1
44039,2
44070,1
44074,1
44077,1
44095,1
44100,4
44102,1
44106,1
44108,1
44111,2
44112,1
44113,1
44115,1
44116,1
44120,2
44122,4
44124,3
44130,1
44133,2
44135,1
44137,1
44138,1
44139,6
44140,1
44141,1
44145,4
44147,2
44200,5
44202,1
44212,1
44224,1
44236,5
44240,3
44256,3
44266,1
44300,3
44305,1
44308,1
44310,1
44314,1
44321,3
44333,2
44350,1
44400,1
44406,1
44417,1
44484,1
44514,1
44550,1
44628,1
44646,1
44649,1
44657,1
44667,1
44677,1
44678,1
44685,1
44686,1
44688,1
44691,2
44692,1
44694,1
44700,1
44720,1
44721,1
44800,5
44816,1
44842,1
44851,1
44853,1
44870,2
44873,1
44883,1
45000,50
45001,1
45004,1
45005,8
45010,1
45011,2
45039,1
45040,7
45044,2
45065,1
45066,2
45068,1
45069,9
45110,2
45130,1
45133,1
45140,5
45148,1
45159,1
45200,8
45201,4
45202,1
45207,1
45208,2
45215,2
45219,2
45226,2
45230,1
45233,1
45236,5
45237,1
45238,1
45240,1
45241,3
45242,7
45243,2
45244,3
45249,3
45252,1
45305,2
45308,1
45324,1
45334,1
45385,1
45400,2
45402,1
45405,1
45406,1
45409,1
45410,1
45416,1
45419,1
45420,1
45429,1
45434,2
45449,1
45455,1
45458,10
45459,1
45500,2
45502,1
45600,1
45601,1
45630,1
45645,1
45693,1
45700,2
45705,1
45710,1
45775,1
45806,1
45840,1
45900,1
46000,4
46003,1
46005,1
46010,1
46011,2
46013,2
46032,6
46033,7
46034,1
46037,3
46038,2
46040,1
46052,1
46074,2
46075,1
46077,5
46106,1
46107,1
46112,2
46123,2
46131,1
46135,1
46142,1
46143,2
46158,1
46163,1
46168,1
46171,1
46176,1
46186,1
46195,1
46200,4
46201,4
46202,3
46205,1
46217,1
46219,1
46222,1
46228,1
46231,1
46236,2
46237,2
46240,1
46250,2
46256,1
46259,2
46260,4
46278,2
46303,1
46304,2
46307,11
46311,1
46321,2
46340,1
46350,3
46368,1
46373,1
46375,2
46376,1
46377,1
46383,2
46384,2
46386,1
46390,3
46392,3
46396,1
46400,2
46410,1
46514,2
46517,1
46529,1
46530,3
46540,1
46555,1
46590,1
46602,1
46614,1
46616,1
46617,1
46628,1
46700,2
46703,1
46738,1
46748,1
46777,1
46778,1
46805,1
46825,1
46845,1
46883,1
46901,1
46902,2
46917,1
46940,1
46943,1
46970,1
46997,1
47040,1
47100,8
47102,1
47103,1
